order_id,customer_id,order_date,status,region,acquisition_channel
ORD010008,CUST02337,2024-09-27,completed,Northeast,Direct
ORD010009,CUST02337,2024-09-29,completed,Northeast,Direct
ORD010010,CUST02337,2024-11-09,completed,Northeast,Direct
ORD010011,CUST02337,2024-11-11,completed,Northeast,Direct
ORD010012,CUST02337,2024-11-17,completed,Northeast,Direct
ORD010013,CUST02846,2024-10-14,cancelled,Midwest,Email
ORD010014,CUST02846,2024-12-09,completed,Midwest,Email
ORD010015,CUST02846,2025-03-17,completed,Midwest,Email
ORD010016,CUST02846,2025-03-23,completed,Midwest,Email
ORD010017,CUST02846,2025-05-24,completed,Midwest,Email
ORD010018,CUST00871,2024-10-11,completed,South,Email
ORD010019,CUST00871,2024-11-03,completed,South,Email
ORD010020,CUST00871,2024-12-01,completed,South,Email
ORD010021,CUST00871,2024-12-04,cancelled,South,Email
ORD010022,CUST00871,2024-12-05,completed,South,Email
ORD010023,CUST00871,2024-12-12,completed,South,Email
ORD010024,CUST00871,2024-12-25,completed,South,Email
ORD010025,CUST00871,2025-01-04,completed,South,Email
ORD010026,CUST00871,2025-01-05,completed,South,Email
ORD010027,CUST00871,2025-01-05,returned,South,Email
ORD010028,CUST00205,2024-09-24,completed,Midwest,Organic Search
ORD010029,CUST01555,2024-09-07,completed,Midwest,Email
ORD010030,CUST01555,2024-09-10,completed,Midwest,Email
ORD010031,CUST01555,2024-09-12,completed,Midwest,Email
ORD010032,CUST01555,2024-09-12,completed,Midwest,Email
ORD010033,CUST01555,2024-10-04,completed,Midwest,Email
ORD010034,CUST01555,2024-10-06,completed,Midwest,Email
ORD010035,CUST01555,2024-10-06,completed,Midwest,Email
ORD010036,CUST01555,2024-10-11,completed,Midwest,Email
ORD010037,CUST02180,2024-09-13,completed,West,Paid Social
ORD010038,CUST02180,2024-11-10,completed,West,Paid Social
ORD010039,CUST02180,2024-12-05,completed,West,Paid Social
ORD010040,CUST02180,2024-12-21,completed,West,Paid Social
ORD010041,CUST02180,2025-01-22,completed,West,Paid Social
ORD010042,CUST02180,2025-01-24,completed,West,Paid Social
ORD010043,CUST02991,2024-10-22,completed,Northeast,Direct
ORD010044,CUST02991,2024-12-02,completed,Northeast,Direct
ORD010045,CUST02991,2024-12-02,completed,Northeast,Direct
ORD010046,CUST02991,2024-12-09,returned,Northeast,Direct
ORD010047,CUST02991,2024-12-25,completed,Northeast,Direct
ORD010048,CUST02991,2025-02-15,completed,Northeast,Direct
ORD010049,CUST02991,2025-04-03,completed,Northeast,Direct
ORD010050,CUST02991,2025-04-04,completed,Northeast,Direct
ORD010051,CUST02991,2025-04-13,completed,Northeast,Direct
ORD010052,CUST02991,2025-05-06,completed,Northeast,Direct
ORD010053,CUST02845,2024-09-14,cancelled,Midwest,Referral
ORD010054,CUST02845,2024-10-06,completed,Midwest,Referral
ORD010055,CUST02845,2024-10-20,returned,Midwest,Referral
ORD010056,CUST02845,2024-11-13,completed,Midwest,Referral
ORD010057,CUST02845,2024-11-19,returned,Midwest,Referral
ORD010058,CUST02845,2024-12-06,completed,Midwest,Referral
ORD010059,CUST02845,2024-12-30,completed,Midwest,Referral
ORD010060,CUST02845,2024-12-31,returned,Midwest,Referral
ORD010061,CUST00798,2024-09-13,completed,Midwest,Organic Search
ORD010062,CUST00798,2024-11-11,completed,Midwest,Organic Search
ORD010063,CUST00798,2024-11-12,completed,Midwest,Organic Search
ORD010064,CUST00798,2024-11-19,completed,Midwest,Organic Search
ORD010065,CUST02004,2024-11-15,completed,Northeast,Organic Search
ORD010066,CUST02004,2024-12-03,completed,Northeast,Organic Search
ORD010067,CUST02004,2025-02-17,completed,Northeast,Organic Search
ORD010068,CUST02004,2025-02-18,completed,Northeast,Organic Search
ORD010069,CUST00916,2024-10-08,completed,Northeast,Direct
ORD010070,CUST00916,2024-11-02,completed,Northeast,Direct
ORD010071,CUST00916,2024-11-28,completed,Northeast,Direct
ORD010072,CUST00916,2025-03-25,completed,Northeast,Direct
ORD010073,CUST00916,2025-04-22,completed,Northeast,Direct
ORD010074,CUST00916,2025-05-08,completed,Northeast,Direct
ORD010075,CUST00916,2025-05-27,cancelled,Northeast,Direct
ORD010076,CUST00114,2024-09-14,cancelled,South,Direct
ORD010077,CUST00114,2024-09-27,completed,South,Direct
ORD010078,CUST00114,2024-10-05,completed,South,Direct
ORD010079,CUST00114,2024-10-06,completed,South,Direct
ORD010080,CUST00114,2024-10-08,completed,South,Direct
ORD010081,CUST00114,2024-10-15,completed,South,Direct
ORD010082,CUST00114,2024-10-28,completed,South,Direct
ORD010083,CUST00905,2024-09-14,completed,Midwest,Paid Social
ORD010084,CUST00905,2024-09-19,completed,Midwest,Paid Social
ORD010085,CUST00905,2024-09-20,completed,Midwest,Paid Social
ORD010086,CUST00905,2024-09-25,completed,Midwest,Paid Social
ORD010087,CUST00905,2024-10-09,completed,Midwest,Paid Social
ORD010088,CUST00905,2024-10-10,completed,Midwest,Paid Social
ORD010089,CUST00905,2024-10-29,completed,Midwest,Paid Social
ORD010090,CUST00905,2024-10-29,returned,Midwest,Paid Social
ORD010091,CUST00905,2024-11-17,completed,Midwest,Paid Social
ORD010092,CUST00905,2024-11-21,completed,Midwest,Paid Social
ORD010093,CUST00905,2024-12-13,completed,Midwest,Paid Social
ORD010094,CUST00905,2024-12-24,completed,Midwest,Paid Social
ORD010095,CUST00905,2025-01-01,completed,Midwest,Paid Social
ORD010096,CUST03132,2024-09-15,completed,Northeast,Referral
ORD010097,CUST03132,2024-09-20,completed,Northeast,Referral
ORD010098,CUST03132,2024-09-30,completed,Northeast,Referral
ORD010099,CUST03132,2024-10-11,completed,Northeast,Referral
ORD010100,CUST03132,2024-11-09,completed,Northeast,Referral
ORD010101,CUST00335,2024-09-11,completed,Midwest,Referral
ORD010102,CUST00335,2024-09-26,cancelled,Midwest,Referral
ORD010103,CUST01520,2024-09-12,completed,South,Organic Search
ORD010104,CUST01520,2024-09-24,completed,South,Organic Search
ORD010105,CUST01520,2024-10-01,completed,South,Organic Search
ORD010106,CUST01520,2024-10-01,completed,South,Organic Search
ORD010107,CUST01520,2024-10-19,completed,South,Organic Search
ORD010108,CUST01520,2024-12-03,completed,South,Organic Search
ORD010109,CUST01520,2024-12-26,completed,South,Organic Search
ORD010110,CUST00647,2024-10-10,completed,South,Organic Search
ORD010111,CUST01213,2024-09-23,returned,South,Email
ORD010112,CUST01213,2024-10-25,returned,South,Email
ORD010113,CUST01213,2024-11-08,completed,South,Email
ORD010114,CUST01213,2024-11-26,completed,South,Email
ORD010115,CUST01213,2024-11-28,completed,South,Email
ORD010116,CUST01213,2024-12-10,completed,South,Email
ORD010117,CUST01213,2024-12-12,completed,South,Email
ORD010118,CUST02274,2024-10-12,completed,West,Referral
ORD010119,CUST02274,2024-10-26,completed,West,Referral
ORD010120,CUST02274,2024-10-30,completed,West,Referral
ORD010121,CUST02274,2024-11-02,completed,West,Referral
ORD010122,CUST02274,2024-11-04,completed,West,Referral
ORD010123,CUST02274,2024-11-11,completed,West,Referral
ORD010124,CUST02274,2024-11-11,completed,West,Referral
ORD010125,CUST02274,2024-11-24,completed,West,Referral
ORD010126,CUST02274,2025-01-01,returned,West,Referral
ORD010127,CUST02274,2025-01-13,completed,West,Referral
ORD010128,CUST02274,2025-01-24,completed,West,Referral
ORD010129,CUST02274,2025-03-26,completed,West,Referral
ORD010130,CUST03016,2024-09-10,completed,Midwest,Direct
ORD010131,CUST03016,2024-09-20,completed,Midwest,Direct
ORD010132,CUST03016,2024-09-27,completed,Midwest,Direct
ORD010133,CUST03016,2024-10-06,completed,Midwest,Direct
ORD010134,CUST03016,2024-10-07,completed,Midwest,Direct
ORD010135,CUST03016,2024-10-08,completed,Midwest,Direct
ORD010136,CUST02020,2024-10-14,completed,South,Email
ORD010137,CUST02020,2024-10-31,completed,South,Email
ORD010138,CUST02020,2024-11-05,completed,South,Email
ORD010139,CUST02020,2025-01-22,completed,South,Email
ORD010140,CUST02020,2025-04-28,completed,South,Email
ORD010141,CUST02507,2024-09-11,completed,Midwest,Email
ORD010142,CUST02507,2024-10-08,completed,Midwest,Email
ORD010143,CUST02507,2024-10-31,completed,Midwest,Email
ORD010144,CUST02507,2024-12-04,completed,Midwest,Email
ORD010145,CUST02582,2024-10-19,completed,South,Paid Social
ORD010146,CUST02582,2024-11-01,completed,South,Paid Social
ORD010147,CUST02582,2024-11-08,completed,South,Paid Social
ORD010148,CUST02582,2024-11-30,completed,South,Paid Social
ORD010149,CUST02582,2024-12-01,completed,South,Paid Social
ORD010150,CUST02582,2024-12-01,completed,South,Paid Social
ORD010151,CUST02582,2025-01-06,completed,South,Paid Social
ORD010152,CUST02582,2025-02-14,completed,South,Paid Social
ORD010153,CUST02582,2025-03-05,returned,South,Paid Social
ORD010154,CUST02189,2024-09-17,completed,Northeast,Email
ORD010155,CUST02189,2024-09-25,completed,Northeast,Email
ORD010156,CUST02189,2024-09-25,cancelled,Northeast,Email
ORD010157,CUST02189,2024-09-27,completed,Northeast,Email
ORD010158,CUST02189,2024-10-08,completed,Northeast,Email
ORD010159,CUST02189,2024-10-21,completed,Northeast,Email
ORD010160,CUST00612,2024-09-18,completed,West,Organic Search
ORD010161,CUST00612,2025-01-13,completed,West,Organic Search
ORD010162,CUST00485,2024-09-13,completed,West,Direct
ORD010163,CUST00485,2024-09-30,completed,West,Direct
ORD010164,CUST00485,2024-10-21,completed,West,Direct
ORD010165,CUST00485,2024-11-03,cancelled,West,Direct
ORD010166,CUST00485,2024-11-13,completed,West,Direct
ORD010167,CUST00485,2024-11-20,cancelled,West,Direct
ORD010168,CUST00485,2024-11-26,completed,West,Direct
ORD010169,CUST00485,2024-11-30,completed,West,Direct
ORD010170,CUST00485,2024-12-17,completed,West,Direct
ORD010171,CUST00939,2024-10-19,cancelled,Northeast,Organic Search
ORD010172,CUST00939,2024-10-23,completed,Northeast,Organic Search
ORD010173,CUST00939,2024-12-05,returned,Northeast,Organic Search
ORD010174,CUST02730,2025-02-07,completed,Midwest,Paid Social
ORD010175,CUST02730,2025-03-17,returned,Midwest,Paid Social
ORD010176,CUST02730,2025-05-05,completed,Midwest,Paid Social
ORD010177,CUST00176,2024-09-11,completed,South,Direct
ORD010178,CUST00176,2024-10-03,completed,South,Direct
ORD010179,CUST00176,2024-10-10,completed,South,Direct
ORD010180,CUST00176,2024-10-20,completed,South,Direct
ORD010181,CUST00176,2024-10-25,completed,South,Direct
ORD010182,CUST00231,2024-09-18,cancelled,Midwest,Direct
ORD010183,CUST00231,2024-10-13,completed,Midwest,Direct
ORD010184,CUST00231,2024-10-30,completed,Midwest,Direct
ORD010185,CUST00231,2024-11-09,completed,Midwest,Direct
ORD010186,CUST00231,2024-11-10,completed,Midwest,Direct
ORD010187,CUST00231,2024-11-23,completed,Midwest,Direct
ORD010188,CUST00231,2024-11-26,completed,Midwest,Direct
ORD010189,CUST00231,2024-12-18,completed,Midwest,Direct
ORD010190,CUST00073,2024-10-09,completed,Midwest,Organic Search
ORD010191,CUST00073,2024-11-01,completed,Midwest,Organic Search
ORD010192,CUST00073,2024-11-12,completed,Midwest,Organic Search
ORD010193,CUST00073,2024-11-20,completed,Midwest,Organic Search
ORD010194,CUST02409,2024-11-09,completed,West,Direct
ORD010195,CUST02409,2024-11-20,completed,West,Direct
ORD010196,CUST02409,2024-11-30,completed,West,Direct
ORD010197,CUST02409,2024-12-04,completed,West,Direct
ORD010198,CUST01248,2024-09-23,completed,West,Organic Search
ORD010199,CUST01248,2024-09-30,cancelled,West,Organic Search
ORD010200,CUST01248,2024-10-01,completed,West,Organic Search
ORD010201,CUST01248,2024-11-21,completed,West,Organic Search
ORD010202,CUST01248,2025-02-04,returned,West,Organic Search
ORD010203,CUST01248,2025-03-01,completed,West,Organic Search
ORD010204,CUST01248,2025-03-24,completed,West,Organic Search
ORD010205,CUST02077,2024-10-03,completed,South,Organic Search
ORD010206,CUST02077,2024-10-15,completed,South,Organic Search
ORD010207,CUST02077,2024-11-04,completed,South,Organic Search
ORD010208,CUST02077,2024-12-14,completed,South,Organic Search
ORD010209,CUST02077,2025-01-05,completed,South,Organic Search
ORD010210,CUST02077,2025-03-18,completed,South,Organic Search
ORD010211,CUST02077,2025-03-31,completed,South,Organic Search
ORD010212,CUST01954,2024-09-15,completed,South,Organic Search
ORD010213,CUST01954,2024-11-22,completed,South,Organic Search
ORD010214,CUST01954,2025-01-22,completed,South,Organic Search
ORD010215,CUST01954,2025-02-05,completed,South,Organic Search
ORD010216,CUST01954,2025-03-25,completed,South,Organic Search
ORD010217,CUST01954,2025-06-22,completed,South,Organic Search
ORD010218,CUST03954,2024-09-18,completed,Northeast,Paid Social
ORD010219,CUST03954,2024-09-18,cancelled,Northeast,Paid Social
ORD010220,CUST03954,2024-10-04,returned,Northeast,Paid Social
ORD010221,CUST03954,2024-10-08,completed,Northeast,Paid Social
ORD010222,CUST03954,2024-10-16,completed,Northeast,Paid Social
ORD010223,CUST03954,2024-10-24,completed,Northeast,Paid Social
ORD010224,CUST03954,2024-11-07,completed,Northeast,Paid Social
ORD010225,CUST03954,2024-11-09,completed,Northeast,Paid Social
ORD010226,CUST03954,2024-11-16,completed,Northeast,Paid Social
ORD010227,CUST03954,2024-11-21,completed,Northeast,Paid Social
ORD010228,CUST03954,2024-11-22,completed,Northeast,Paid Social
ORD010229,CUST03954,2024-11-22,completed,Northeast,Paid Social
ORD010230,CUST02354,2024-09-15,returned,Northeast,Organic Search
ORD010231,CUST02354,2024-09-16,completed,Northeast,Organic Search
ORD010232,CUST02354,2024-09-21,completed,Northeast,Organic Search
ORD010233,CUST02354,2024-09-23,completed,Northeast,Organic Search
ORD010234,CUST02354,2024-10-05,completed,Northeast,Organic Search
ORD010235,CUST02354,2024-10-10,completed,Northeast,Organic Search
ORD010236,CUST02716,2024-11-13,completed,Northeast,Organic Search
ORD010237,CUST02716,2024-12-05,completed,Northeast,Organic Search
ORD010238,CUST02716,2024-12-15,returned,Northeast,Organic Search
ORD010239,CUST02716,2024-12-24,completed,Northeast,Organic Search
ORD010240,CUST02716,2025-01-02,completed,Northeast,Organic Search
ORD010241,CUST03292,2024-09-15,completed,Midwest,Direct
ORD010242,CUST03292,2024-10-12,cancelled,Midwest,Direct
ORD010243,CUST03292,2024-12-11,completed,Midwest,Direct
ORD010244,CUST03292,2024-12-19,completed,Midwest,Direct
ORD010245,CUST03292,2025-01-25,completed,Midwest,Direct
ORD010246,CUST03292,2025-02-07,completed,Midwest,Direct
ORD010247,CUST02465,2024-09-19,completed,Northeast,Email
ORD010248,CUST02465,2024-10-20,completed,Northeast,Email
ORD010249,CUST02465,2024-11-02,completed,Northeast,Email
ORD010250,CUST02465,2024-12-04,completed,Northeast,Email
ORD010251,CUST02465,2025-03-17,completed,Northeast,Email
ORD010252,CUST03631,2024-10-03,completed,Midwest,Referral
ORD010253,CUST03631,2024-10-17,completed,Midwest,Referral
ORD010254,CUST03631,2024-12-01,cancelled,Midwest,Referral
ORD010255,CUST03631,2025-01-07,completed,Midwest,Referral
ORD010256,CUST01075,2024-10-25,completed,West,Referral
ORD010257,CUST01075,2024-11-09,completed,West,Referral
ORD010258,CUST01075,2024-11-09,completed,West,Referral
ORD010259,CUST01075,2024-11-22,completed,West,Referral
ORD010260,CUST01075,2025-02-08,completed,West,Referral
ORD010261,CUST02644,2024-10-17,completed,Northeast,Organic Search
ORD010262,CUST02644,2024-11-18,completed,Northeast,Organic Search
ORD010263,CUST02644,2024-11-20,returned,Northeast,Organic Search
ORD010264,CUST02644,2025-02-06,completed,Northeast,Organic Search
ORD010265,CUST00054,2024-09-13,completed,West,Organic Search
ORD010266,CUST00054,2024-09-19,completed,West,Organic Search
ORD010267,CUST00054,2024-10-23,completed,West,Organic Search
ORD010268,CUST00054,2024-11-15,completed,West,Organic Search
ORD010269,CUST00054,2025-01-02,returned,West,Organic Search
ORD010270,CUST00710,2024-09-29,completed,South,Organic Search
ORD010271,CUST00710,2024-10-31,completed,South,Organic Search
ORD010272,CUST00710,2024-12-06,completed,South,Organic Search
ORD010273,CUST00710,2025-02-16,cancelled,South,Organic Search
ORD010274,CUST00710,2025-06-03,completed,South,Organic Search
ORD010275,CUST03560,2024-11-08,completed,Northeast,Email
ORD010276,CUST03560,2024-11-09,completed,Northeast,Email
ORD010277,CUST03560,2024-11-22,completed,Northeast,Email
ORD010278,CUST03560,2024-11-26,returned,Northeast,Email
ORD010279,CUST03560,2024-12-16,completed,Northeast,Email
ORD010280,CUST03560,2025-01-25,completed,Northeast,Email
ORD010281,CUST01968,2024-09-13,completed,Northeast,Direct
ORD010282,CUST01968,2024-09-18,completed,Northeast,Direct
ORD010283,CUST01968,2024-09-24,completed,Northeast,Direct
ORD010284,CUST01968,2024-09-26,completed,Northeast,Direct
ORD010285,CUST01968,2024-10-03,completed,Northeast,Direct
ORD010286,CUST01968,2024-10-07,completed,Northeast,Direct
ORD010287,CUST01968,2024-10-09,completed,Northeast,Direct
ORD010288,CUST01697,2024-10-24,completed,Midwest,Organic Search
ORD010289,CUST01697,2024-11-01,completed,Midwest,Organic Search
ORD010290,CUST01697,2024-11-05,completed,Midwest,Organic Search
ORD010291,CUST01499,2024-09-22,completed,Midwest,Email
ORD010292,CUST01499,2024-12-01,completed,Midwest,Email
ORD010293,CUST01499,2025-02-08,cancelled,Midwest,Email
ORD010294,CUST00277,2025-05-15,completed,South,Organic Search
ORD010295,CUST00277,2025-06-01,completed,South,Organic Search
ORD010296,CUST03286,2024-09-17,returned,Northeast,Organic Search
ORD010297,CUST03286,2024-10-21,completed,Northeast,Organic Search
ORD010298,CUST03286,2024-10-28,completed,Northeast,Organic Search
ORD010299,CUST03286,2024-12-16,cancelled,Northeast,Organic Search
ORD010300,CUST03090,2024-10-05,completed,Midwest,Paid Social
ORD010301,CUST03090,2024-11-03,completed,Midwest,Paid Social
ORD010302,CUST03090,2024-11-06,completed,Midwest,Paid Social
ORD010303,CUST01768,2024-09-27,completed,Midwest,Paid Social
ORD010304,CUST01768,2024-11-01,completed,Midwest,Paid Social
ORD010305,CUST01768,2024-11-04,cancelled,Midwest,Paid Social
ORD010306,CUST01768,2024-11-16,returned,Midwest,Paid Social
ORD010307,CUST01768,2024-12-09,completed,Midwest,Paid Social
ORD010308,CUST03662,2024-10-25,completed,Northeast,Referral
ORD010309,CUST03662,2024-11-25,completed,Northeast,Referral
ORD010310,CUST03139,2024-10-12,completed,Northeast,Organic Search
ORD010311,CUST03139,2024-11-22,completed,Northeast,Organic Search
ORD010312,CUST03139,2025-01-15,cancelled,Northeast,Organic Search
ORD010313,CUST03139,2025-01-24,returned,Northeast,Organic Search
ORD010314,CUST03139,2025-02-23,completed,Northeast,Organic Search
ORD010315,CUST02527,2024-09-14,returned,South,Direct
ORD010316,CUST02527,2024-09-26,completed,South,Direct
ORD010317,CUST02527,2024-10-04,completed,South,Direct
ORD010318,CUST02527,2024-11-02,completed,South,Direct
ORD010319,CUST01802,2024-10-18,completed,Northeast,Direct
ORD010320,CUST01802,2025-02-19,completed,Northeast,Direct
ORD010321,CUST00474,2024-09-12,completed,South,Email
ORD010322,CUST00474,2024-09-17,completed,South,Email
ORD010323,CUST00474,2024-09-29,completed,South,Email
ORD010324,CUST00474,2024-10-08,completed,South,Email
ORD010325,CUST00474,2024-10-27,completed,South,Email
ORD010326,CUST00474,2024-11-01,completed,South,Email
ORD010327,CUST01712,2024-09-15,completed,South,Referral
ORD010328,CUST01712,2024-09-16,completed,South,Referral
ORD010329,CUST01712,2024-09-19,cancelled,South,Referral
ORD010330,CUST01712,2024-09-20,completed,South,Referral
ORD010331,CUST01712,2024-09-30,completed,South,Referral
ORD010332,CUST01712,2024-10-12,completed,South,Referral
ORD010333,CUST02549,2024-10-05,completed,South,Referral
ORD010334,CUST02549,2024-10-18,completed,South,Referral
ORD010335,CUST02549,2024-12-01,completed,South,Referral
ORD010336,CUST00367,2024-09-19,completed,Northeast,Paid Social
ORD010337,CUST00367,2024-09-19,completed,Northeast,Paid Social
ORD010338,CUST00367,2024-09-26,completed,Northeast,Paid Social
ORD010339,CUST00367,2024-10-18,completed,Northeast,Paid Social
ORD010340,CUST00070,2024-10-03,completed,South,Organic Search
ORD010341,CUST00070,2024-10-07,completed,South,Organic Search
ORD010342,CUST00070,2024-12-05,completed,South,Organic Search
ORD010343,CUST00070,2024-12-19,completed,South,Organic Search
ORD010344,CUST00070,2024-12-30,completed,South,Organic Search
ORD010345,CUST00070,2025-04-18,completed,South,Organic Search
ORD010346,CUST01102,2024-09-26,returned,Northeast,Organic Search
ORD010347,CUST01102,2024-10-06,returned,Northeast,Organic Search
ORD010348,CUST01102,2024-10-17,completed,Northeast,Organic Search
ORD010349,CUST02976,2024-09-24,completed,Midwest,Organic Search
ORD010350,CUST02976,2024-11-01,completed,Midwest,Organic Search
ORD010351,CUST02976,2024-12-07,completed,Midwest,Organic Search
ORD010352,CUST01431,2024-09-27,completed,South,Direct
ORD010353,CUST01431,2024-11-14,completed,South,Direct
ORD010354,CUST01431,2024-11-25,completed,South,Direct
ORD010355,CUST01431,2024-12-05,completed,South,Direct
ORD010356,CUST01431,2024-12-15,completed,South,Direct
ORD010357,CUST02454,2024-09-13,cancelled,South,Direct
ORD010358,CUST02454,2024-09-18,completed,South,Direct
ORD010359,CUST00109,2024-10-22,completed,Midwest,Paid Social
ORD010360,CUST00109,2024-10-22,completed,Midwest,Paid Social
ORD010361,CUST00109,2024-11-06,completed,Midwest,Paid Social
ORD010362,CUST03123,2024-10-01,completed,Midwest,Direct
ORD010363,CUST03123,2024-10-24,completed,Midwest,Direct
ORD010364,CUST03123,2024-11-22,cancelled,Midwest,Direct
ORD010365,CUST03123,2024-12-03,completed,Midwest,Direct
ORD010366,CUST03123,2024-12-12,completed,Midwest,Direct
ORD010367,CUST03123,2024-12-15,completed,Midwest,Direct
ORD010368,CUST03938,2024-09-15,completed,Midwest,Organic Search
ORD010369,CUST03938,2024-09-29,completed,Midwest,Organic Search
ORD010370,CUST03938,2024-10-03,completed,Midwest,Organic Search
ORD010371,CUST03938,2024-10-23,completed,Midwest,Organic Search
ORD010372,CUST02913,2024-10-03,completed,Midwest,Email
ORD010373,CUST02913,2024-10-12,completed,Midwest,Email
ORD010374,CUST02913,2024-10-27,returned,Midwest,Email
ORD010375,CUST02913,2024-11-14,completed,Midwest,Email
ORD010376,CUST02913,2024-12-18,completed,Midwest,Email
ORD010377,CUST02913,2025-01-29,completed,Midwest,Email
ORD010378,CUST00124,2024-09-30,completed,Northeast,Paid Social
ORD010379,CUST00124,2024-10-21,completed,Northeast,Paid Social
ORD010380,CUST00124,2024-10-26,completed,Northeast,Paid Social
ORD010381,CUST00124,2024-10-30,completed,Northeast,Paid Social
ORD010382,CUST00124,2024-11-28,completed,Northeast,Paid Social
ORD010383,CUST00124,2024-12-23,completed,Northeast,Paid Social
ORD010384,CUST00124,2024-12-30,completed,Northeast,Paid Social
ORD010385,CUST00124,2025-02-08,completed,Northeast,Paid Social
ORD010386,CUST00124,2025-03-17,completed,Northeast,Paid Social
ORD010387,CUST00124,2025-04-22,completed,Northeast,Paid Social
ORD010388,CUST01789,2024-09-26,completed,Midwest,Paid Social
ORD010389,CUST01789,2024-09-29,completed,Midwest,Paid Social
ORD010390,CUST01789,2024-10-26,completed,Midwest,Paid Social
ORD010391,CUST01789,2024-10-26,completed,Midwest,Paid Social
ORD010392,CUST01789,2024-10-30,completed,Midwest,Paid Social
ORD010393,CUST01789,2024-11-06,completed,Midwest,Paid Social
ORD010394,CUST01789,2024-11-12,cancelled,Midwest,Paid Social
ORD010395,CUST01789,2024-11-18,completed,Midwest,Paid Social
ORD010396,CUST01789,2024-11-19,completed,Midwest,Paid Social
ORD010397,CUST01789,2024-12-10,completed,Midwest,Paid Social
ORD010398,CUST01789,2024-12-12,completed,Midwest,Paid Social
ORD010399,CUST01789,2024-12-14,completed,Midwest,Paid Social
ORD010400,CUST01789,2024-12-22,completed,Midwest,Paid Social
ORD010401,CUST00974,2024-09-15,completed,West,Direct
ORD010402,CUST00974,2024-09-16,completed,West,Direct
ORD010403,CUST00974,2024-09-25,returned,West,Direct
ORD010404,CUST00974,2024-10-21,completed,West,Direct
ORD010405,CUST00974,2024-10-27,completed,West,Direct
ORD010406,CUST00974,2024-10-28,completed,West,Direct
ORD010407,CUST00974,2024-11-13,completed,West,Direct
ORD010408,CUST00974,2025-01-13,completed,West,Direct
ORD010409,CUST03636,2024-09-21,completed,South,Organic Search
ORD010410,CUST03636,2024-10-02,returned,South,Organic Search
ORD010411,CUST03636,2024-10-18,completed,South,Organic Search
ORD010412,CUST03636,2024-10-22,completed,South,Organic Search
ORD010413,CUST03636,2024-11-19,returned,South,Organic Search
ORD010414,CUST00944,2024-10-30,completed,Northeast,Email
ORD010415,CUST00944,2024-11-02,completed,Northeast,Email
ORD010416,CUST00944,2024-12-05,cancelled,Northeast,Email
ORD010417,CUST00944,2024-12-18,completed,Northeast,Email
ORD010418,CUST00944,2024-12-31,completed,Northeast,Email
ORD010419,CUST00944,2025-01-20,cancelled,Northeast,Email
ORD010420,CUST03451,2024-10-29,completed,Northeast,Direct
ORD010421,CUST03451,2024-11-11,completed,Northeast,Direct
ORD010422,CUST00290,2024-10-14,completed,Midwest,Direct
ORD010423,CUST00290,2024-11-15,completed,Midwest,Direct
ORD010424,CUST00290,2024-12-07,cancelled,Midwest,Direct
ORD010425,CUST02395,2024-09-20,completed,Midwest,Organic Search
ORD010426,CUST02395,2024-11-02,returned,Midwest,Organic Search
ORD010427,CUST02395,2024-11-07,completed,Midwest,Organic Search
ORD010428,CUST03410,2024-09-21,completed,West,Email
ORD010429,CUST03410,2024-10-24,completed,West,Email
ORD010430,CUST03410,2024-11-02,cancelled,West,Email
ORD010431,CUST03410,2024-11-09,completed,West,Email
ORD010432,CUST03410,2024-11-15,completed,West,Email
ORD010433,CUST03410,2024-12-05,completed,West,Email
ORD010434,CUST03410,2024-12-14,completed,West,Email
ORD010435,CUST03410,2024-12-16,completed,West,Email
ORD010436,CUST03410,2024-12-28,completed,West,Email
ORD010437,CUST03410,2025-01-05,completed,West,Email
ORD010438,CUST03410,2025-02-04,completed,West,Email
ORD010439,CUST03410,2025-02-21,completed,West,Email
ORD010440,CUST03410,2025-02-22,completed,West,Email
ORD010441,CUST03410,2025-03-05,completed,West,Email
ORD010442,CUST03410,2025-03-11,completed,West,Email
ORD010443,CUST03410,2025-03-14,completed,West,Email
ORD010444,CUST03410,2025-03-16,completed,West,Email
ORD010445,CUST02463,2024-09-22,completed,Midwest,Email
ORD010446,CUST02463,2024-09-24,completed,Midwest,Email
ORD010447,CUST02463,2024-10-16,returned,Midwest,Email
ORD010448,CUST02463,2024-10-24,completed,Midwest,Email
ORD010449,CUST02463,2024-11-06,completed,Midwest,Email
ORD010450,CUST02463,2024-11-10,completed,Midwest,Email
ORD010451,CUST02463,2024-12-09,completed,Midwest,Email
ORD010452,CUST02463,2025-01-09,completed,Midwest,Email
ORD010453,CUST02026,2024-09-18,completed,West,Paid Social
ORD010454,CUST02026,2024-10-01,completed,West,Paid Social
ORD010455,CUST02026,2024-10-17,completed,West,Paid Social
ORD010456,CUST02026,2024-11-05,completed,West,Paid Social
ORD010457,CUST03874,2024-10-01,completed,Northeast,Organic Search
ORD010458,CUST03874,2024-10-12,completed,Northeast,Organic Search
ORD010459,CUST03874,2024-11-11,completed,Northeast,Organic Search
ORD010460,CUST03874,2024-12-20,completed,Northeast,Organic Search
ORD010461,CUST02980,2024-10-12,completed,West,Email
ORD010462,CUST02980,2024-11-03,completed,West,Email
ORD010463,CUST02980,2024-12-15,completed,West,Email
ORD010464,CUST02980,2024-12-29,completed,West,Email
ORD010465,CUST02980,2025-01-14,completed,West,Email
