customer_id,signup_date,region,acquisition_channel,loyalty_score
CUST02298,2024-09-25,South,Organic Search,0.19097381897767174
CUST03709,2024-09-25,Northeast,Referral,0.3469834607280379
CUST00252,2024-09-26,South,Organic Search,0.45115267365911227
CUST00235,2024-09-26,South,Paid Social,0.44294036752249005
CUST01018,2024-09-26,Northeast,Organic Search,0.4199426739636972
CUST03842,2024-09-26,Midwest,Organic Search,0.47861707447304863
CUST01120,2024-09-26,Midwest,Email,0.36447565692200634
CUST00563,2024-09-26,South,Organic Search,0.6080928368056125
CUST03660,2024-09-26,South,Paid Social,0.84197570637733
CUST03140,2024-09-26,West,Organic Search,0.35838816799388573
CUST02540,2024-09-26,Midwest,Organic Search,0.42126264321530604
CUST01549,2024-09-26,Northeast,Organic Search,0.18637677217308896
CUST02977,2024-09-26,Midwest,Organic Search,0.3188408126878042
CUST01519,2024-09-27,South,Paid Social,0.6087374782066036
CUST01814,2024-09-27,Northeast,Organic Search,0.17015563234825382
CUST00185,2024-09-27,South,Organic Search,0.7043502175303422
CUST03450,2024-09-27,Midwest,Paid Social,0.4805078308063456
CUST01353,2024-09-27,Northeast,Direct,0.5867808306119209
CUST00203,2024-09-27,West,Paid Social,0.7167932487726187
CUST02948,2024-09-28,South,Referral,0.32030822808451265
CUST00183,2024-09-28,West,Direct,0.7085982874654305
CUST02011,2024-09-28,Northeast,Direct,0.7549282312390794
CUST00055,2024-09-28,Midwest,Organic Search,0.5177853740876084
CUST01356,2024-09-28,Midwest,Paid Social,0.5106410864897795
CUST03116,2024-09-28,West,Direct,0.5925931999092261
CUST02664,2024-09-28,Northeast,Direct,0.6709226390128857
CUST02642,2024-09-28,Northeast,Direct,0.7367878247783668
CUST03638,2024-09-29,South,Direct,0.36883018223228775
CUST00453,2024-09-29,South,Paid Social,0.5014959292858094
CUST02538,2024-09-29,West,Direct,0.25500438214836996
CUST00405,2024-09-29,West,Organic Search,0.34536110847224694
CUST01162,2024-09-29,West,Paid Social,0.5799751369467145
CUST00406,2024-09-30,Northeast,Referral,0.7162947848711203
CUST02254,2024-09-30,South,Direct,0.6487003204859147
CUST00180,2024-09-30,West,Paid Social,0.7338462449949529
CUST03706,2024-09-30,Midwest,Organic Search,0.754506626797325
CUST00021,2024-09-30,South,Direct,0.6152034828968929
CUST03927,2024-09-30,West,Email,0.1575913212500506
CUST02597,2024-09-30,Midwest,Email,0.6128097730487142
CUST01053,2024-09-30,South,Paid Social,0.8993934666561767
CUST01379,2024-10-01,Midwest,Paid Social,0.5206192065019608
CUST03374,2024-10-01,South,Direct,0.6421004827327284
CUST01091,2024-10-01,West,Paid Social,0.5703208378053399
CUST01737,2024-10-01,Northeast,Referral,0.4922489979955357
CUST00667,2024-10-01,West,Direct,0.36577378565789836
CUST01008,2024-10-01,Northeast,Organic Search,0.4019224780472974
CUST03129,2024-10-02,West,Organic Search,0.41893741144192637
CUST00629,2024-10-02,Midwest,Organic Search,0.5757002650570731
CUST02350,2024-10-02,West,Organic Search,0.644520539322003
CUST02685,2024-10-02,West,Organic Search,0.8969390914582149
CUST00159,2024-10-02,Midwest,Organic Search,0.7558329805930653
CUST00556,2024-10-02,South,Paid Social,0.7168376694032194
CUST03376,2024-10-02,South,Organic Search,0.31290937080707093
CUST03377,2024-10-02,Northeast,Direct,0.7154306820864498
CUST01152,2024-10-02,South,Referral,0.6466635729200666
CUST00876,2024-10-02,Northeast,Paid Social,0.5574107029945472
CUST01767,2024-10-02,South,Referral,0.8765747352931554
CUST00115,2024-10-03,Northeast,Paid Social,0.4556720198298113
CUST03012,2024-10-03,South,Email,0.679041165777248
CUST01217,2024-10-03,Midwest,Email,0.8676297029532141
CUST00420,2024-10-03,West,Email,0.4842711463255258
CUST02715,2024-10-03,South,Organic Search,0.5625882672979924
CUST03762,2024-10-03,West,Organic Search,0.5657802338569463
CUST01618,2024-10-03,Northeast,Email,0.7340141980773163
CUST02251,2024-10-03,Midwest,Paid Social,0.2755471825571937
CUST01490,2024-10-04,South,Organic Search,0.45501821363027833
CUST02901,2024-10-04,South,Organic Search,0.4501831478325966
CUST02952,2024-10-04,South,Paid Social,0.12484317678456891
CUST02066,2024-10-04,South,Organic Search,0.4341942606393335
CUST01241,2024-10-04,West,Email,0.5627079163211337
CUST01051,2024-10-04,West,Direct,0.42029414008486116
CUST00940,2024-10-04,Northeast,Organic Search,0.6095708355613992
CUST00445,2024-10-04,Midwest,Organic Search,0.572561954814979
CUST03940,2024-10-05,West,Referral,0.7127623353251014
CUST02313,2024-10-05,Northeast,Organic Search,0.368368552757079
CUST03903,2024-10-05,Northeast,Referral,0.6073615258524502
CUST00897,2024-10-05,West,Direct,0.5045860701135225
CUST02743,2024-10-06,South,Organic Search,0.6056640646557754
CUST01000,2024-10-06,Northeast,Referral,0.6337617015036547
CUST03995,2024-10-06,South,Paid Social,0.7996361260352985
CUST01442,2024-10-06,Northeast,Direct,0.5599778169481195
CUST02959,2024-10-06,Midwest,Organic Search,0.49281207960774026
CUST03657,2024-10-07,West,Paid Social,0.771959162260949
CUST03665,2024-10-07,Northeast,Organic Search,0.6796343649313314
CUST00608,2024-10-07,Northeast,Organic Search,0.55490696742221
CUST01296,2024-10-07,West,Direct,0.32723735616393423
CUST00017,2024-10-07,Midwest,Organic Search,0.5321209978758884
CUST03311,2024-10-07,Midwest,Organic Search,0.5336348449562678
CUST02811,2024-10-07,South,Direct,0.6756303823847647
CUST01680,2024-10-07,Northeast,Direct,0.10095367457665505
CUST00803,2024-10-08,Northeast,Paid Social,0.3557020705511451
CUST03654,2024-10-08,Midwest,Email,0.7486802110083027
CUST02876,2024-10-08,South,Organic Search,0.37284109107711444
CUST01460,2024-10-08,South,Email,0.5931569847436047
CUST00549,2024-10-08,Midwest,Referral,0.5151549656037715
CUST02264,2024-10-08,West,Direct,0.5974778038284698
CUST01207,2024-10-08,Northeast,Paid Social,0.7076696008498657
CUST00344,2024-10-08,Midwest,Paid Social,0.46993651011472165
CUST01583,2024-10-08,Midwest,Organic Search,0.8806935217251113
CUST03421,2024-10-09,Midwest,Organic Search,0.6803962590351831
CUST00717,2024-10-09,South,Referral,0.8456930777609875
CUST01720,2024-10-09,Midwest,Paid Social,0.6995338227196051
CUST01916,2024-10-09,Midwest,Direct,0.12135753935583893
CUST01165,2024-10-09,South,Direct,0.2066806069025991
CUST02133,2024-10-10,Midwest,Direct,0.5203302497842617
CUST02950,2024-10-10,South,Organic Search,0.6994603496618073
CUST03244,2024-10-10,Northeast,Organic Search,0.23409686736970298
CUST03809,2024-10-10,Northeast,Paid Social,0.5702287954091618
CUST00366,2024-10-10,South,Paid Social,0.13106855559675468
CUST03901,2024-10-10,West,Organic Search,0.29017956214377544
CUST04000,2024-10-10,West,Paid Social,0.7043375573870979
CUST01015,2024-10-10,Midwest,Organic Search,0.1740514907421828
CUST01010,2024-10-11,South,Paid Social,0.5986460349165541
CUST02477,2024-10-11,South,Referral,0.7463856648415744
CUST00701,2024-10-11,South,Organic Search,0.4482416900824867
CUST01686,2024-10-11,Northeast,Direct,0.7429568953099039
CUST02714,2024-10-11,West,Referral,0.6560116672260716
CUST03957,2024-10-11,South,Referral,0.2948143125721181
CUST02432,2024-10-11,West,Organic Search,0.499894097298827
CUST00296,2024-10-11,Northeast,Referral,0.3204585202049498
CUST00449,2024-10-11,South,Email,0.1325580009344065
CUST01849,2024-10-11,Northeast,Organic Search,0.5590933682714813
CUST01800,2024-10-12,Midwest,Organic Search,0.5423397518939623
CUST03552,2024-10-12,Northeast,Organic Search,0.43763073063314023
CUST03867,2024-10-12,West,Organic Search,0.8857085307933661
CUST00679,2024-10-12,South,Organic Search,0.35517815537927544
CUST00578,2024-10-12,West,Referral,0.30491549592453226
CUST00712,2024-10-12,Northeast,Direct,0.5553101714885067
CUST03337,2024-10-12,South,Paid Social,0.8253601765012701
CUST00893,2024-10-12,South,Organic Search,0.2429008875732767
CUST03392,2024-10-12,Midwest,Direct,0.3589488996562097
CUST02732,2024-10-12,West,Paid Social,0.6798187013245102
CUST02777,2024-10-12,Midwest,Paid Social,0.4404817139559343
CUST01859,2024-10-13,South,Direct,0.45498286612915684
CUST01665,2024-10-13,Northeast,Organic Search,0.7299407565935644
CUST01074,2024-10-13,South,Paid Social,0.7971913108951698
CUST02029,2024-10-13,Midwest,Direct,0.49452790199110447
CUST03469,2024-10-13,South,Paid Social,0.19889000598997875
CUST03937,2024-10-13,Northeast,Organic Search,0.9209265197225949
CUST01311,2024-10-13,West,Paid Social,0.7173389626869593
CUST02489,2024-10-13,Midwest,Referral,0.5697953113338119
CUST03265,2024-10-14,Midwest,Organic Search,0.6871132051312254
CUST03360,2024-10-14,West,Organic Search,0.2882118117850643
CUST01195,2024-10-14,South,Referral,0.8252671404431353
CUST00997,2024-10-14,South,Referral,0.4027671611654582
CUST03728,2024-10-14,Midwest,Organic Search,0.6054365081263853
CUST02518,2024-10-14,Midwest,Organic Search,0.3545747371712133
CUST02609,2024-10-14,Northeast,Organic Search,0.6444142385081997
CUST00011,2024-10-14,Northeast,Referral,0.13401396753412365
CUST03773,2024-10-15,Northeast,Referral,0.5676143453454545
CUST03738,2024-10-15,South,Organic Search,0.3573466541808683
CUST01957,2024-10-15,West,Paid Social,0.02
CUST03646,2024-10-15,Northeast,Paid Social,0.48046214382546165
CUST03539,2024-10-15,Midwest,Referral,0.4549495614966834
CUST01920,2024-10-16,Midwest,Paid Social,0.8759700049890592
CUST00995,2024-10-16,South,Referral,0.23407412128816923
CUST01991,2024-10-16,West,Email,0.7194588966540241
CUST01392,2024-10-16,South,Organic Search,0.47431748343373864
CUST02539,2024-10-16,Northeast,Organic Search,0.5369304415261722
CUST01299,2024-10-16,Midwest,Direct,0.30785117736848977
CUST03044,2024-10-16,Midwest,Email,0.3858057209625325
CUST02949,2024-10-16,South,Paid Social,0.728004422408656
CUST01902,2024-10-16,West,Email,0.4530917201698781
CUST01501,2024-10-16,Midwest,Paid Social,0.6571969950266667
CUST02411,2024-10-16,Midwest,Email,0.6840179028663659
CUST00488,2024-10-16,West,Email,0.4670639955109315
CUST00507,2024-10-16,West,Direct,0.7744886361128505
CUST03777,2024-10-17,South,Organic Search,0.4872179954717693
CUST03478,2024-10-17,Midwest,Referral,0.5453802031925593
CUST01164,2024-10-17,South,Referral,0.34350569482898163
CUST03017,2024-10-17,South,Email,0.21706014095813503
CUST01669,2024-10-17,Midwest,Email,0.47449830819036853
CUST02593,2024-10-17,South,Direct,0.5472016256840349
CUST03897,2024-10-17,Northeast,Email,0.5797925300213267
CUST02048,2024-10-17,Northeast,Direct,0.3026156210498697
CUST00656,2024-10-17,West,Paid Social,0.2772725688697989
CUST00747,2024-10-17,Northeast,Email,0.09544487572508886
CUST01958,2024-10-17,West,Organic Search,0.43690230361626053
CUST01147,2024-10-17,South,Paid Social,0.25817908527561223
CUST02607,2024-10-17,West,Organic Search,0.6813438859080365
CUST03496,2024-10-17,Northeast,Organic Search,0.4592046203975019
CUST01553,2024-10-18,Midwest,Organic Search,0.2512838814920274
CUST02310,2024-10-18,South,Direct,0.3217169064850445
CUST01725,2024-10-18,West,Direct,0.39926134514831263
CUST01341,2024-10-18,Midwest,Paid Social,0.7521745010167005
CUST00351,2024-10-18,Northeast,Referral,0.5831958511789468
CUST02766,2024-10-18,Midwest,Paid Social,0.7154880724505848
CUST01335,2024-10-18,Midwest,Paid Social,0.5035756865016804
CUST00606,2024-10-19,Northeast,Organic Search,0.9373951677889649
CUST02666,2024-10-19,Midwest,Email,0.6157116517568362
CUST00648,2024-10-19,South,Organic Search,0.1564395485156196
CUST02794,2024-10-19,West,Referral,0.7180585510200218
CUST01922,2024-10-19,West,Paid Social,0.7896804145271227
CUST01636,2024-10-19,Northeast,Organic Search,0.5924351245500422
CUST01901,2024-10-19,Northeast,Paid Social,0.43830041389942676
CUST00561,2024-10-19,South,Paid Social,0.4661344606463053
CUST03345,2024-10-20,Midwest,Email,0.19118504680416515
CUST02896,2024-10-20,Midwest,Organic Search,0.4426123129592923
CUST00931,2024-10-20,South,Organic Search,0.8679876179983708
CUST02351,2024-10-21,Northeast,Direct,0.5575999510947622
CUST03111,2024-10-21,Northeast,Direct,0.5391785669935171
CUST00877,2024-10-21,Midwest,Organic Search,0.7764893863750442
CUST01140,2024-10-21,Midwest,Organic Search,0.46697548733214206
CUST03679,2024-10-21,South,Paid Social,0.5865061099537837
CUST03299,2024-10-21,Northeast,Email,0.4873372459794821
CUST02336,2024-10-21,Northeast,Email,0.5063089357208863
CUST00539,2024-10-21,Northeast,Paid Social,0.4140535330105056
CUST03467,2024-10-21,South,Organic Search,0.34184964358870173
CUST02139,2024-10-21,South,Referral,0.14094537532963486
CUST02924,2024-10-22,West,Paid Social,0.2995129057359175
CUST02118,2024-10-22,West,Paid Social,0.5452239210291207
CUST03341,2024-10-22,Midwest,Organic Search,0.6374021916224764
CUST03637,2024-10-22,Northeast,Email,0.2368196432751981
CUST01380,2024-10-22,West,Paid Social,0.21886252603641743
CUST02821,2024-10-22,South,Paid Social,0.7680774666053437
CUST00927,2024-10-22,South,Organic Search,0.698753421011256
CUST01259,2024-10-22,South,Referral,0.39287821694818104
CUST00917,2024-10-23,Northeast,Paid Social,0.6379819303271665
CUST03979,2024-10-23,Northeast,Organic Search,0.5762846634084098
CUST00305,2024-10-23,Midwest,Referral,0.14977682770288053
CUST03861,2024-10-23,South,Organic Search,0.5572018466305556
CUST02836,2024-10-23,West,Organic Search,0.43242058265908206
CUST00289,2024-10-23,Northeast,Paid Social,0.2504923078805339
CUST01848,2024-10-23,South,Organic Search,0.7185775115681814
CUST02775,2024-10-24,Northeast,Email,0.02
CUST00789,2024-10-24,West,Referral,0.3893102973097672
CUST02137,2024-10-24,South,Paid Social,0.6149429454231985
CUST02154,2024-10-24,Midwest,Direct,0.5535398401018196
CUST00295,2024-10-24,Midwest,Organic Search,0.584002552734433
CUST03941,2024-10-24,South,Direct,0.7031440373958486
CUST00029,2024-10-24,South,Direct,0.5040033804367011
CUST02834,2024-10-24,South,Email,0.611147660319881
CUST02343,2024-10-24,South,Email,0.26458569886995154
CUST00807,2024-10-24,Midwest,Paid Social,0.40897935762772863
CUST03758,2024-10-25,South,Paid Social,0.4840176511786996
CUST03632,2024-10-25,Northeast,Direct,0.14568352821028552
CUST00229,2024-10-25,Northeast,Paid Social,0.5170497542718873
CUST00057,2024-10-25,West,Organic Search,0.98
CUST00983,2024-10-25,Northeast,Organic Search,0.12577594743511938
CUST00331,2024-10-25,South,Paid Social,0.3871022553052085
CUST02119,2024-10-25,Midwest,Paid Social,0.3314005258545726
CUST01577,2024-10-26,West,Direct,0.5641229454370036
CUST00992,2024-10-26,West,Organic Search,0.6106935802776293
CUST00879,2024-10-26,South,Email,0.374897651652757
CUST03823,2024-10-26,South,Paid Social,0.5074167222299701
CUST03477,2024-10-26,Northeast,Paid Social,0.7288492516291243
CUST03066,2024-10-27,South,Email,0.3619836466798452
CUST03828,2024-10-27,Northeast,Paid Social,0.4196440924579116
CUST02404,2024-10-27,Midwest,Direct,0.4987462052816281
CUST01323,2024-10-27,South,Paid Social,0.4253711454107516
CUST03914,2024-10-27,Midwest,Organic Search,0.1615516796943155
CUST01497,2024-10-27,South,Paid Social,0.6655573897386293
CUST00762,2024-10-28,West,Email,0.7241775326122264
CUST02252,2024-10-28,Northeast,Organic Search,0.5469240330179308
CUST01840,2024-10-28,Midwest,Paid Social,0.6155351257733985
CUST03146,2024-10-28,West,Referral,0.6215863280356609
CUST00655,2024-10-28,Midwest,Paid Social,0.705623819195222
CUST01997,2024-10-28,Northeast,Organic Search,0.2201864918586942
CUST01222,2024-10-28,West,Organic Search,0.6285149699878908
CUST02335,2024-10-29,West,Organic Search,0.5336997589531245
CUST00330,2024-10-29,South,Organic Search,0.98
CUST03786,2024-10-29,South,Email,0.9072592004521685
CUST00034,2024-10-29,Midwest,Organic Search,0.5773715868742801
CUST01664,2024-10-29,South,Direct,0.417578665461279
CUST02586,2024-10-29,South,Paid Social,0.4075084123931162
CUST01365,2024-10-29,Midwest,Organic Search,0.23631634473897228
CUST00132,2024-10-29,South,Email,0.23512939344756384
CUST01625,2024-10-29,South,Paid Social,0.3249387239120556
CUST00308,2024-10-29,Midwest,Direct,0.8459747789153245
CUST01938,2024-10-29,South,Organic Search,0.3338439340012812
CUST03598,2024-10-29,Midwest,Paid Social,0.6539188732813431
CUST02031,2024-10-30,South,Email,0.5869969204263588
CUST01129,2024-10-30,South,Direct,0.4481201478995017
CUST00755,2024-10-30,West,Paid Social,0.2867332856241697
CUST01084,2024-10-30,South,Organic Search,0.48522544649178084
CUST00113,2024-10-30,Northeast,Organic Search,0.5469180936460886
CUST01258,2024-10-30,Midwest,Direct,0.7847637693888823
CUST00456,2024-10-30,South,Referral,0.4344400399968326
CUST03176,2024-10-31,Northeast,Direct,0.36791036387849685
CUST01003,2024-10-31,Northeast,Email,0.6376822107777571
CUST00158,2024-10-31,Midwest,Organic Search,0.4291204111612283
CUST03661,2024-10-31,Midwest,Paid Social,0.6265456205889117
CUST01565,2024-10-31,West,Organic Search,0.5078626024605504
CUST03843,2024-11-01,Midwest,Organic Search,0.02
CUST01975,2024-11-01,Northeast,Referral,0.5700682068902936
CUST03611,2024-11-01,Northeast,Direct,0.98
CUST00134,2024-11-01,West,Organic Search,0.715235005017583
CUST01434,2024-11-02,Northeast,Organic Search,0.29796846525773824
CUST01412,2024-11-02,Northeast,Referral,0.4367057914700232
CUST03760,2024-11-02,Northeast,Organic Search,0.6069936611880836
CUST02426,2024-11-02,Midwest,Paid Social,0.9483049778272671
CUST03215,2024-11-02,Midwest,Organic Search,0.46304725599793
CUST01387,2024-11-02,South,Paid Social,0.5263013908905692
CUST02062,2024-11-02,South,Organic Search,0.594806866114864
CUST02604,2024-11-03,South,Direct,0.6068628256543962
CUST03033,2024-11-03,Northeast,Paid Social,0.7680365133782429
CUST02436,2024-11-03,South,Referral,0.4438233081784441
CUST03448,2024-11-03,Midwest,Paid Social,0.7122033253117963
CUST02634,2024-11-03,Midwest,Email,0.1755660727579038
CUST02883,2024-11-03,South,Email,0.27210715537023744
CUST00980,2024-11-04,West,Referral,0.20020553079033804
CUST01029,2024-11-04,South,Email,0.3143288418352769
CUST03259,2024-11-04,Midwest,Paid Social,0.7295160929396602
CUST00126,2024-11-04,Midwest,Organic Search,0.6215879067478879
CUST00131,2024-11-04,Northeast,Organic Search,0.39016682834038097
CUST00706,2024-11-04,Midwest,Paid Social,0.4074221649149542
CUST02656,2024-11-04,West,Organic Search,0.5360100942804747
CUST02688,2024-11-04,Midwest,Organic Search,0.27337194097123113
CUST00079,2024-11-04,Midwest,Organic Search,0.46241699466139896
CUST03891,2024-11-05,West,Email,0.2473209873466033
CUST02798,2024-11-05,Midwest,Email,0.21173377309882563
CUST00437,2024-11-05,South,Paid Social,0.33958093538747874
CUST01189,2024-11-05,Northeast,Organic Search,0.5099490501575661
CUST01672,2024-11-05,South,Organic Search,0.5943820008982428
CUST02402,2024-11-05,South,Organic Search,0.6776908861940844
CUST03594,2024-11-06,Northeast,Email,0.5322958860624764
CUST02647,2024-11-06,West,Email,0.15544337570913225
CUST01544,2024-11-06,Northeast,Direct,0.37327955024298853
CUST02857,2024-11-06,Midwest,Direct,0.5179976938217665
CUST03144,2024-11-06,West,Email,0.6398409383102057
CUST00116,2024-11-06,West,Referral,0.5946679781666044
CUST02892,2024-11-06,Midwest,Referral,0.7995132272174271
CUST02580,2024-11-06,Northeast,Organic Search,0.41151448504407556
CUST03684,2024-11-07,South,Organic Search,0.7309811656485399
CUST02303,2024-11-07,West,Organic Search,0.06900695589997896
CUST03236,2024-11-07,South,Organic Search,0.677075510579825
CUST00570,2024-11-07,West,Direct,0.48349645283687964
CUST01759,2024-11-07,West,Paid Social,0.5753245969358987
CUST01728,2024-11-07,Northeast,Organic Search,0.487376861734045
CUST02199,2024-11-07,Northeast,Paid Social,0.6267905866419058
CUST00288,2024-11-08,South,Direct,0.3339548240717878
CUST01631,2024-11-08,Northeast,Paid Social,0.5365458171088615
CUST03926,2024-11-08,Northeast,Direct,0.8689508855118193
CUST03235,2024-11-08,South,Organic Search,0.3873337046037254
CUST00708,2024-11-08,Northeast,Paid Social,0.23541261141936382
CUST01455,2024-11-08,West,Direct,0.10667609502222497
CUST00978,2024-11-08,South,Organic Search,0.28123749866195813
CUST00922,2024-11-08,Northeast,Referral,0.7500940080462142
CUST00129,2024-11-09,Northeast,Paid Social,0.49174053693188746
CUST01897,2024-11-09,Midwest,Email,0.4162046993366219
CUST01344,2024-11-09,Northeast,Organic Search,0.33323026149879864
CUST02737,2024-11-09,South,Paid Social,0.37441488939863626
CUST03883,2024-11-10,South,Email,0.4633625802868866
CUST02530,2024-11-10,South,Organic Search,0.5121358194074135
CUST03763,2024-11-10,South,Referral,0.6942249676905106
CUST02247,2024-11-10,West,Organic Search,0.4748581080562551
CUST01765,2024-11-10,Northeast,Email,0.6160168335137086
CUST03512,2024-11-11,South,Paid Social,0.3912344061447015
CUST01627,2024-11-11,West,Direct,0.5186395159431765
CUST00930,2024-11-11,South,Direct,0.6500631178633859
CUST00535,2024-11-11,West,Paid Social,0.38053099721400346
CUST02561,2024-11-11,West,Organic Search,0.680255347911935
CUST02679,2024-11-12,Northeast,Referral,0.5315815823039749
CUST00228,2024-11-12,Northeast,Organic Search,0.4873640343667137
CUST02626,2024-11-12,South,Organic Search,0.14604069797577524
CUST03227,2024-11-12,Northeast,Direct,0.7168706749335702
CUST00597,2024-11-12,Northeast,Organic Search,0.8364526497453362
CUST03542,2024-11-12,South,Direct,0.6192677001188263
CUST02719,2024-11-12,South,Paid Social,0.2481934918693552
CUST02729,2024-11-13,South,Organic Search,0.4284390419766977
CUST01760,2024-11-13,Northeast,Email,0.4027007234804468
CUST03075,2024-11-13,West,Referral,0.17669356517916973
CUST03137,2024-11-13,Northeast,Paid Social,0.5271058926405994
CUST00424,2024-11-13,Northeast,Referral,0.4174537081104902
CUST00266,2024-11-13,Northeast,Direct,0.350428234510618
CUST02123,2024-11-13,West,Referral,0.40900855043521167
CUST03802,2024-11-13,South,Email,0.5345347953968212
CUST03751,2024-11-13,Northeast,Direct,0.8117055499070296
CUST00677,2024-11-13,Midwest,Paid Social,0.6531483754873185
CUST02037,2024-11-14,Midwest,Paid Social,0.5018673435752936
CUST01858,2024-11-14,Midwest,Organic Search,0.4398548735632493
CUST01161,2024-11-14,West,Email,0.5329434539940066
CUST01791,2024-11-14,Northeast,Referral,0.3779749917983869
CUST03378,2024-11-14,South,Organic Search,0.2796460435872287
CUST03722,2024-11-14,Northeast,Direct,0.5716160088958624
CUST00242,2024-11-14,Northeast,Organic Search,0.673161442986555
CUST02753,2024-11-14,Midwest,Referral,0.8208364240292201
CUST02190,2024-11-15,South,Direct,0.98
CUST01415,2024-11-15,Midwest,Email,0.4405764852603817
CUST01628,2024-11-15,South,Direct,0.5925299792491269
CUST02464,2024-11-15,West,Direct,0.7184120833560186
CUST02548,2024-11-15,Northeast,Paid Social,0.4922695643217829
CUST03673,2024-11-16,Midwest,Direct,0.5827777979228597
CUST00985,2024-11-16,Northeast,Organic Search,0.2502357336427833
CUST01118,2024-11-16,South,Email,0.3924036145688389
CUST02345,2024-11-16,South,Direct,0.4033706850077773
CUST01156,2024-11-16,Midwest,Referral,0.8550758588206628
CUST00260,2024-11-16,Midwest,Organic Search,0.35727482463082094
CUST01423,2024-11-17,South,Organic Search,0.3792643652676629
CUST03667,2024-11-17,Northeast,Direct,0.15189144719544018
CUST00786,2024-11-17,South,Paid Social,0.43476995638987703
CUST00981,2024-11-17,South,Direct,0.6298495602256455
CUST02065,2024-11-17,Northeast,Direct,0.47987724746697435
CUST02947,2024-11-17,South,Organic Search,0.32806883743919574
CUST02235,2024-11-17,Northeast,Direct,0.22244928765994815
CUST02560,2024-11-17,South,Direct,0.5503224506200713
CUST00966,2024-11-17,South,Email,0.8593559047582853
CUST01833,2024-11-17,Midwest,Organic Search,0.4969192125898631
CUST00698,2024-11-18,Northeast,Organic Search,0.6395376078028168
CUST00270,2024-11-18,West,Organic Search,0.3051346126766178
CUST03969,2024-11-18,South,Organic Search,0.31938716444127524
CUST01396,2024-11-18,West,Direct,0.1934651086305771
CUST00548,2024-11-18,Northeast,Paid Social,0.7504504894931242
CUST01546,2024-11-18,Midwest,Organic Search,0.23244701476070379
CUST01318,2024-11-18,Northeast,Direct,0.3704394883233765
CUST03955,2024-11-19,Midwest,Email,0.45230318357631455
CUST00915,2024-11-19,Midwest,Referral,0.6439123663195869
CUST02966,2024-11-19,Northeast,Organic Search,0.7168674013838889
CUST00520,2024-11-20,Northeast,Organic Search,0.43815385520990313
CUST01608,2024-11-20,Northeast,Organic Search,0.3753438384810629
CUST01350,2024-11-20,Midwest,Organic Search,0.39920097832728985
CUST02676,2024-11-20,Northeast,Referral,0.23378059619216357
CUST01644,2024-11-20,Northeast,Referral,0.38814823602605025
CUST03825,2024-11-20,Midwest,Paid Social,0.8972443134526478
CUST00688,2024-11-20,South,Direct,0.6849966494644177
CUST00455,2024-11-21,South,Email,0.48985537318223615
CUST01654,2024-11-21,Northeast,Organic Search,0.805870690821363
CUST00468,2024-11-21,South,Referral,0.5390616170091128
CUST03019,2024-11-22,South,Referral,0.4846694160306391
CUST00531,2024-11-22,South,Organic Search,0.4517929114904029
CUST02445,2024-11-22,Northeast,Direct,0.5236077667314147
CUST02973,2024-11-22,Midwest,Direct,0.7567557796130939
CUST01505,2024-11-22,South,Paid Social,0.38729046849306675
CUST00665,2024-11-22,South,Organic Search,0.36580007720472796
CUST03415,2024-11-22,South,Direct,0.7655440786361861
CUST01188,2024-11-22,West,Paid Social,0.5090589928650164
CUST02614,2024-11-22,Midwest,Organic Search,0.5335458335431955
CUST02024,2024-11-23,West,Paid Social,0.43720855003274917
CUST03007,2024-11-23,South,Organic Search,0.6443805567742351
CUST00394,2024-11-23,Northeast,Organic Search,0.48933993142301974
CUST03423,2024-11-23,South,Email,0.7342607264232828
CUST00720,2024-11-23,South,Paid Social,0.7769813875290502
CUST03838,2024-11-23,South,Paid Social,0.6871429291427987
CUST03648,2024-11-24,Northeast,Paid Social,0.2890751577332493
CUST01580,2024-11-24,Northeast,Paid Social,0.6074388291963263
CUST01764,2024-11-24,Northeast,Organic Search,0.7666232577850431
CUST01048,2024-11-24,South,Paid Social,0.31711048668228825
CUST02414,2024-11-24,Northeast,Organic Search,0.6186914142637363
CUST03347,2024-11-24,South,Paid Social,0.7585244820678689
CUST03303,2024-11-24,South,Organic Search,0.5567518008704941
CUST00967,2024-11-24,Midwest,Paid Social,0.30435371757540575
CUST03876,2024-11-25,Midwest,Paid Social,0.4271860814993092
CUST00625,2024-11-25,South,Organic Search,0.3598722264306928
CUST00137,2024-11-25,Midwest,Direct,0.21032132537303222
CUST00494,2024-11-25,West,Organic Search,0.48882617402431106
CUST01568,2024-11-25,Midwest,Email,0.304042265600426
CUST01525,2024-11-25,South,Organic Search,0.375835690627382
CUST01873,2024-11-25,Northeast,Organic Search,0.8872205600605028
CUST00490,2024-11-26,South,Direct,0.6604335262880479
CUST02213,2024-11-26,Midwest,Email,0.8040245633702656
CUST03449,2024-11-26,South,Organic Search,0.41762567826126085
CUST02183,2024-11-26,South,Paid Social,0.606694302522785
CUST00850,2024-11-26,Midwest,Direct,0.8094039814110988
CUST03436,2024-11-27,Northeast,Paid Social,0.4742214183514471
CUST00193,2024-11-27,South,Organic Search,0.44492553404856783
CUST03170,2024-11-27,Midwest,Organic Search,0.6750474771084293
CUST01181,2024-11-27,West,Organic Search,0.5147593627694855
CUST02692,2024-11-27,Northeast,Paid Social,0.4274408832443336
CUST03810,2024-11-27,South,Referral,0.3862983910983383
