order_id,product_id,quantity,unit_price,unit_cost
ORD009147,PROD0083,3,55.53,33.34
ORD009147,PROD0111,2,73.13,32.52
ORD009148,PROD0046,1,36.63,17.53
ORD009148,PROD0119,1,95.02,47.18
ORD009148,PROD0150,3,74.71,46.35
ORD009149,PROD0023,1,165.57,84.69
ORD009149,PROD0102,3,93.28,45.98
ORD009149,PROD0092,3,25.65,12.65
ORD009149,PROD0103,2,21.47,9.54
ORD009150,PROD0056,3,80.46,45.5
ORD009150,PROD0006,3,434.95,176.52
ORD009150,PROD0078,1,36.12,19.97
ORD009151,PROD0022,1,338.23,203.21
ORD009151,PROD0026,1,114.13,69.95
ORD009152,PROD0023,2,165.57,84.69
ORD009152,PROD0017,2,155.52,93.02
ORD009153,PROD0078,1,36.12,19.97
ORD009154,PROD0130,1,24.44,14.52
ORD009155,PROD0061,1,13.12,6.32
ORD009155,PROD0022,2,338.23,203.21
ORD009155,PROD0037,1,74.54,31.32
ORD009156,PROD0051,2,71.09,45.6
ORD009157,PROD0025,1,225.83,134.39
ORD009157,PROD0053,1,73.93,39.18
ORD009157,PROD0010,2,334.81,212.63
ORD009158,PROD0024,3,458.42,189.2
ORD009158,PROD0085,2,28.98,16.79
ORD009159,PROD0130,3,24.44,14.52
ORD009159,PROD0085,1,28.98,16.79
ORD009160,PROD0119,2,95.02,47.18
ORD009160,PROD0103,1,21.47,9.54
ORD009161,PROD0078,2,36.12,19.97
ORD009161,PROD0104,2,164.7,85.75
ORD009161,PROD0098,1,57.78,32.6
ORD009161,PROD0117,2,78.26,39.67
ORD009162,PROD0110,1,100.04,55.92
ORD009162,PROD0084,3,53.89,34.97
ORD009162,PROD0090,2,35.68,15.67
ORD009162,PROD0056,2,80.46,45.5
ORD009163,PROD0137,1,72.9,38.11
ORD009164,PROD0068,1,16.42,6.84
ORD009164,PROD0047,2,141.08,77.53
ORD009165,PROD0072,2,12.34,6.32
ORD009165,PROD0015,1,372.17,193.63
ORD009165,PROD0094,2,39.12,24.2
ORD009165,PROD0012,2,454.79,214.91
ORD009166,PROD0044,2,110.87,69.15
ORD009166,PROD0011,3,192.81,105.32
ORD009166,PROD0129,2,77.59,42.13
ORD009167,PROD0045,3,136.06,80.87
ORD009168,PROD0069,3,75.93,34.87
ORD009168,PROD0089,2,46.73,26.85
ORD009169,PROD0140,2,8.64,4.84
ORD009169,PROD0019,2,336.03,200.98
ORD009170,PROD0071,1,57.55,28.93
ORD009171,PROD0049,3,132.39,77.03
ORD009171,PROD0102,2,93.28,45.98
ORD009171,PROD0116,1,94.4,57.33
ORD009172,PROD0087,1,41.1,20.84
ORD009172,PROD0007,2,354.42,165.98
ORD009172,PROD0101,1,64.4,41.66
ORD009172,PROD0143,1,56.04,28.32
ORD009173,PROD0059,3,78.45,50.09
ORD009173,PROD0112,3,193.74,86.93
ORD009174,PROD0085,2,28.98,16.79
ORD009175,PROD0045,3,136.06,80.87
ORD009175,PROD0094,1,39.12,24.2
ORD009175,PROD0079,1,18.53,7.77
ORD009176,PROD0064,3,74.06,33.36
ORD009176,PROD0045,2,136.06,80.87
ORD009176,PROD0113,1,58.06,32.2
ORD009176,PROD0009,1,224.03,120.24
ORD009177,PROD0110,3,100.04,55.92
ORD009178,PROD0009,3,224.03,120.24
ORD009179,PROD0017,3,155.52,93.02
ORD009180,PROD0035,3,41.82,21.85
ORD009180,PROD0097,3,12.93,6.99
ORD009180,PROD0048,1,85.43,53.73
ORD009180,PROD0144,2,38.4,23.94
ORD009181,PROD0016,3,314.74,202.57
ORD009181,PROD0043,2,18.2,10.88
ORD009181,PROD0035,3,41.82,21.85
ORD009182,PROD0101,1,64.4,41.66
ORD009183,PROD0139,3,58.07,24.69
ORD009183,PROD0034,3,96.25,51.91
ORD009183,PROD0108,2,121.99,69.83
ORD009184,PROD0050,2,133.52,57.21
ORD009185,PROD0104,3,164.7,85.75
ORD009185,PROD0146,1,54.29,23.51
ORD009185,PROD0034,2,96.25,51.91
ORD009185,PROD0054,1,18.76,8.76
ORD009186,PROD0044,3,110.87,69.15
ORD009187,PROD0129,2,77.59,42.13
ORD009187,PROD0036,1,86.8,52.46
ORD009188,PROD0081,2,51.28,31.34
ORD009188,PROD0087,2,41.1,20.84
ORD009189,PROD0054,3,18.76,8.76
ORD009189,PROD0007,1,354.42,165.98
ORD009190,PROD0073,3,69.63,31.95
ORD009191,PROD0101,3,64.4,41.66
ORD009191,PROD0100,1,56.42,29.22
ORD009191,PROD0048,3,85.43,53.73
ORD009191,PROD0128,2,16.92,7.4
ORD009192,PROD0029,1,128.68,74.05
ORD009192,PROD0012,2,454.79,214.91
ORD009193,PROD0056,3,80.46,45.5
ORD009193,PROD0013,1,437.92,280.0
ORD009193,PROD0096,1,15.1,7.42
ORD009193,PROD0092,2,25.65,12.65
ORD009194,PROD0035,1,41.82,21.85
ORD009194,PROD0014,2,429.85,233.18
ORD009194,PROD0117,1,78.26,39.67
ORD009195,PROD0144,3,38.4,23.94
ORD009195,PROD0129,2,77.59,42.13
ORD009195,PROD0088,2,31.43,13.99
ORD009196,PROD0085,3,28.98,16.79
ORD009196,PROD0087,1,41.1,20.84
ORD009196,PROD0074,2,67.25,27.15
ORD009196,PROD0020,1,301.63,183.8
ORD009197,PROD0054,1,18.76,8.76
ORD009198,PROD0024,2,458.42,189.2
ORD009198,PROD0125,3,187.58,111.43
ORD009199,PROD0130,3,24.44,14.52
ORD009199,PROD0064,1,74.06,33.36
ORD009199,PROD0014,3,429.85,233.18
ORD009200,PROD0122,3,195.81,120.55
ORD009201,PROD0088,3,31.43,13.99
ORD009201,PROD0020,1,301.63,183.8
ORD009201,PROD0074,3,67.25,27.15
ORD009201,PROD0055,1,37.28,17.9
ORD009202,PROD0046,1,36.63,17.53
ORD009202,PROD0116,3,94.4,57.33
ORD009202,PROD0066,1,85.71,46.83
ORD009202,PROD0098,3,57.78,32.6
ORD009203,PROD0078,3,36.12,19.97
ORD009204,PROD0111,2,73.13,32.52
ORD009204,PROD0074,1,67.25,27.15
ORD009205,PROD0115,1,26.84,11.56
ORD009206,PROD0011,3,192.81,105.32
ORD009207,PROD0065,1,27.37,14.0
ORD009207,PROD0097,3,12.93,6.99
ORD009207,PROD0106,3,128.95,74.79
ORD009208,PROD0082,1,40.81,21.82
ORD009209,PROD0113,1,58.06,32.2
ORD009210,PROD0048,2,85.43,53.73
ORD009210,PROD0116,1,94.4,57.33
ORD009211,PROD0141,2,45.12,22.64
ORD009211,PROD0056,2,80.46,45.5
ORD009211,PROD0038,2,78.22,47.67
ORD009211,PROD0106,1,128.95,74.79
ORD009212,PROD0022,1,338.23,203.21
ORD009213,PROD0063,2,83.84,38.12
ORD009213,PROD0076,3,8.13,4.18
ORD009213,PROD0130,1,24.44,14.52
ORD009214,PROD0120,3,78.25,38.9
ORD009214,PROD0050,3,133.52,57.21
ORD009214,PROD0092,2,25.65,12.65
ORD009215,PROD0021,1,208.3,130.9
ORD009215,PROD0087,2,41.1,20.84
ORD009215,PROD0009,3,224.03,120.24
ORD009215,PROD0022,3,338.23,203.21
ORD009216,PROD0048,1,85.43,53.73
ORD009216,PROD0098,2,57.78,32.6
ORD009216,PROD0014,2,429.85,233.18
ORD009216,PROD0083,1,55.53,33.34
ORD009217,PROD0037,2,74.54,31.32
ORD009217,PROD0036,2,86.8,52.46
ORD009218,PROD0055,2,37.28,17.9
ORD009218,PROD0079,1,18.53,7.77
ORD009218,PROD0089,1,46.73,26.85
ORD009219,PROD0020,1,301.63,183.8
ORD009220,PROD0045,3,136.06,80.87
ORD009221,PROD0023,2,165.57,84.69
ORD009221,PROD0106,2,128.95,74.79
ORD009221,PROD0085,3,28.98,16.79
ORD009221,PROD0095,2,30.14,18.71
ORD009222,PROD0030,1,24.29,11.94
ORD009222,PROD0004,3,268.08,121.99
ORD009222,PROD0124,2,121.02,51.26
ORD009222,PROD0116,2,94.4,57.33
ORD009223,PROD0023,3,165.57,84.69
ORD009223,PROD0005,2,225.48,93.74
ORD009223,PROD0147,1,19.55,11.31
ORD009223,PROD0096,2,15.1,7.42
ORD009224,PROD0019,3,336.03,200.98
ORD009225,PROD0098,1,57.78,32.6
ORD009225,PROD0105,2,191.65,80.68
ORD009226,PROD0006,2,434.95,176.52
ORD009227,PROD0107,1,129.92,69.18
ORD009227,PROD0030,1,24.29,11.94
ORD009228,PROD0059,1,78.45,50.09
ORD009228,PROD0071,2,57.55,28.93
ORD009228,PROD0114,2,29.31,11.97
ORD009229,PROD0040,2,138.94,60.98
ORD009229,PROD0127,2,14.46,7.43
ORD009229,PROD0146,3,54.29,23.51
ORD009229,PROD0055,1,37.28,17.9
ORD009230,PROD0149,3,72.35,42.29
ORD009230,PROD0082,1,40.81,21.82
ORD009231,PROD0038,2,78.22,47.67
ORD009231,PROD0043,1,18.2,10.88
ORD009232,PROD0037,2,74.54,31.32
ORD009232,PROD0110,1,100.04,55.92
ORD009232,PROD0054,3,18.76,8.76
ORD009232,PROD0080,1,44.0,24.43
ORD009233,PROD0085,3,28.98,16.79
ORD009233,PROD0139,1,58.07,24.69
ORD009234,PROD0107,1,129.92,69.18
ORD009234,PROD0042,2,113.32,69.0
ORD009234,PROD0024,2,458.42,189.2
ORD009234,PROD0032,3,86.1,51.18
ORD009235,PROD0078,2,36.12,19.97
ORD009235,PROD0007,1,354.42,165.98
ORD009236,PROD0035,3,41.82,21.85
ORD009236,PROD0072,2,12.34,6.32
ORD009237,PROD0082,2,40.81,21.82
ORD009237,PROD0094,2,39.12,24.2
ORD009237,PROD0116,1,94.4,57.33
ORD009238,PROD0064,2,74.06,33.36
ORD009239,PROD0091,3,36.96,15.71
ORD009239,PROD0148,1,14.44,6.79
ORD009239,PROD0024,3,458.42,189.2
ORD009240,PROD0049,1,132.39,77.03
ORD009240,PROD0085,3,28.98,16.79
ORD009240,PROD0127,3,14.46,7.43
ORD009241,PROD0070,2,37.65,20.8
ORD009241,PROD0096,3,15.1,7.42
ORD009241,PROD0124,2,121.02,51.26
ORD009242,PROD0015,2,372.17,193.63
ORD009242,PROD0106,3,128.95,74.79
ORD009242,PROD0078,3,36.12,19.97
ORD009243,PROD0135,1,17.66,8.98
ORD009243,PROD0136,2,26.27,14.55
ORD009243,PROD0051,1,71.09,45.6
ORD009243,PROD0026,2,114.13,69.95
ORD009244,PROD0015,3,372.17,193.63
ORD009244,PROD0065,2,27.37,14.0
ORD009244,PROD0103,2,21.47,9.54
ORD009244,PROD0035,2,41.82,21.85
ORD009245,PROD0131,1,70.64,44.46
ORD009245,PROD0003,2,485.69,247.6
ORD009245,PROD0054,1,18.76,8.76
ORD009246,PROD0066,1,85.71,46.83
ORD009246,PROD0059,1,78.45,50.09
ORD009246,PROD0044,1,110.87,69.15
ORD009246,PROD0094,1,39.12,24.2
ORD009247,PROD0149,1,72.35,42.29
ORD009248,PROD0135,3,17.66,8.98
ORD009248,PROD0130,1,24.44,14.52
ORD009248,PROD0056,1,80.46,45.5
ORD009249,PROD0076,1,8.13,4.18
ORD009249,PROD0014,1,429.85,233.18
ORD009250,PROD0042,2,113.32,69.0
ORD009250,PROD0006,2,434.95,176.52
ORD009250,PROD0119,3,95.02,47.18
ORD009250,PROD0144,3,38.4,23.94
ORD009251,PROD0039,1,89.98,43.16
ORD009252,PROD0091,1,36.96,15.71
ORD009253,PROD0070,2,37.65,20.8
ORD009253,PROD0013,1,437.92,280.0
ORD009254,PROD0001,3,393.66,179.33
ORD009255,PROD0004,2,268.08,121.99
ORD009256,PROD0009,2,224.03,120.24
ORD009257,PROD0103,1,21.47,9.54
ORD009257,PROD0031,2,87.36,51.43
ORD009257,PROD0075,2,82.82,52.8
ORD009257,PROD0136,1,26.27,14.55
ORD009258,PROD0114,2,29.31,11.97
ORD009259,PROD0072,1,12.34,6.32
ORD009259,PROD0048,3,85.43,53.73
ORD009260,PROD0016,1,314.74,202.57
ORD009260,PROD0118,3,126.05,59.94
ORD009260,PROD0089,2,46.73,26.85
ORD009261,PROD0019,1,336.03,200.98
ORD009261,PROD0092,2,25.65,12.65
ORD009261,PROD0084,3,53.89,34.97
ORD009261,PROD0113,2,58.06,32.2
ORD009262,PROD0087,1,41.1,20.84
ORD009262,PROD0104,3,164.7,85.75
ORD009263,PROD0146,2,54.29,23.51
ORD009263,PROD0052,2,15.82,7.21
ORD009263,PROD0133,3,52.92,25.7
ORD009264,PROD0117,2,78.26,39.67
ORD009264,PROD0070,2,37.65,20.8
ORD009264,PROD0058,1,45.35,21.74
ORD009265,PROD0053,3,73.93,39.18
ORD009265,PROD0090,3,35.68,15.67
ORD009265,PROD0064,1,74.06,33.36
ORD009265,PROD0020,3,301.63,183.8
ORD009266,PROD0128,1,16.92,7.4
ORD009266,PROD0150,1,74.71,46.35
ORD009267,PROD0063,2,83.84,38.12
ORD009267,PROD0116,1,94.4,57.33
ORD009267,PROD0114,2,29.31,11.97
ORD009267,PROD0143,3,56.04,28.32
ORD009268,PROD0041,2,55.76,28.4
ORD009269,PROD0085,1,28.98,16.79
ORD009270,PROD0082,1,40.81,21.82
ORD009271,PROD0092,3,25.65,12.65
ORD009271,PROD0016,1,314.74,202.57
ORD009272,PROD0076,1,8.13,4.18
ORD009273,PROD0069,3,75.93,34.87
ORD009273,PROD0085,1,28.98,16.79
ORD009273,PROD0005,2,225.48,93.74
ORD009273,PROD0018,1,272.87,121.21
ORD009274,PROD0044,2,110.87,69.15
ORD009274,PROD0018,1,272.87,121.21
ORD009275,PROD0033,2,127.27,59.34
ORD009275,PROD0057,1,69.32,27.96
ORD009276,PROD0015,1,372.17,193.63
ORD009276,PROD0043,1,18.2,10.88
ORD009276,PROD0046,1,36.63,17.53
ORD009277,PROD0062,2,72.44,35.5
ORD009278,PROD0149,3,72.35,42.29
ORD009278,PROD0015,2,372.17,193.63
ORD009278,PROD0007,3,354.42,165.98
ORD009278,PROD0043,3,18.2,10.88
ORD009279,PROD0068,2,16.42,6.84
ORD009279,PROD0056,2,80.46,45.5
ORD009279,PROD0116,1,94.4,57.33
ORD009279,PROD0104,1,164.7,85.75
ORD009280,PROD0058,3,45.35,21.74
ORD009280,PROD0093,3,53.94,27.18
ORD009280,PROD0087,1,41.1,20.84
ORD009281,PROD0101,2,64.4,41.66
ORD009281,PROD0140,2,8.64,4.84
ORD009282,PROD0109,1,174.7,84.57
ORD009283,PROD0148,1,14.44,6.79
ORD009284,PROD0129,3,77.59,42.13
ORD009284,PROD0108,2,121.99,69.83
ORD009284,PROD0039,3,89.98,43.16
ORD009284,PROD0101,2,64.4,41.66
ORD009285,PROD0129,2,77.59,42.13
ORD009285,PROD0148,3,14.44,6.79
ORD009286,PROD0137,2,72.9,38.11
ORD009286,PROD0032,1,86.1,51.18
ORD009286,PROD0041,3,55.76,28.4
ORD009286,PROD0045,3,136.06,80.87
ORD009287,PROD0143,3,56.04,28.32
ORD009287,PROD0141,2,45.12,22.64
ORD009287,PROD0097,2,12.93,6.99
ORD009288,PROD0001,3,393.66,179.33
ORD009288,PROD0144,3,38.4,23.94
ORD009288,PROD0012,3,454.79,214.91
ORD009289,PROD0126,3,15.9,10.19
ORD009290,PROD0141,3,45.12,22.64
ORD009290,PROD0046,2,36.63,17.53
ORD009290,PROD0114,1,29.31,11.97
ORD009290,PROD0113,3,58.06,32.2
ORD009291,PROD0018,1,272.87,121.21
ORD009291,PROD0019,1,336.03,200.98
ORD009291,PROD0059,1,78.45,50.09
ORD009292,PROD0025,3,225.83,134.39
ORD009293,PROD0026,1,114.13,69.95
ORD009294,PROD0096,3,15.1,7.42
ORD009295,PROD0096,1,15.1,7.42
ORD009296,PROD0002,3,216.88,124.55
ORD009297,PROD0083,2,55.53,33.34
ORD009298,PROD0065,3,27.37,14.0
ORD009298,PROD0031,3,87.36,51.43
ORD009298,PROD0045,3,136.06,80.87
ORD009298,PROD0088,1,31.43,13.99
ORD009299,PROD0147,1,19.55,11.31
ORD009299,PROD0116,2,94.4,57.33
ORD009299,PROD0097,1,12.93,6.99
ORD009299,PROD0047,3,141.08,77.53
ORD009300,PROD0132,2,74.97,46.96
ORD009300,PROD0043,3,18.2,10.88
ORD009300,PROD0123,1,16.06,9.44
ORD009300,PROD0097,1,12.93,6.99
ORD009301,PROD0001,1,393.66,179.33
ORD009301,PROD0072,1,12.34,6.32
ORD009301,PROD0022,2,338.23,203.21
ORD009302,PROD0076,3,8.13,4.18
ORD009302,PROD0127,1,14.46,7.43
ORD009302,PROD0039,1,89.98,43.16
ORD009303,PROD0041,3,55.76,28.4
ORD009303,PROD0013,3,437.92,280.0
ORD009304,PROD0127,2,14.46,7.43
ORD009305,PROD0004,2,268.08,121.99
ORD009306,PROD0058,1,45.35,21.74
ORD009307,PROD0007,1,354.42,165.98
ORD009307,PROD0118,2,126.05,59.94
ORD009307,PROD0031,3,87.36,51.43
ORD009307,PROD0108,3,121.99,69.83
ORD009308,PROD0116,3,94.4,57.33
ORD009308,PROD0147,3,19.55,11.31
ORD009309,PROD0034,2,96.25,51.91
ORD009309,PROD0047,3,141.08,77.53
ORD009310,PROD0095,3,30.14,18.71
ORD009310,PROD0140,2,8.64,4.84
ORD009310,PROD0069,1,75.93,34.87
ORD009311,PROD0116,3,94.4,57.33
ORD009311,PROD0013,1,437.92,280.0
ORD009311,PROD0088,3,31.43,13.99
ORD009311,PROD0033,2,127.27,59.34
ORD009312,PROD0042,2,113.32,69.0
ORD009312,PROD0070,3,37.65,20.8
ORD009312,PROD0039,3,89.98,43.16
ORD009312,PROD0047,3,141.08,77.53
ORD009313,PROD0144,1,38.4,23.94
ORD009313,PROD0071,1,57.55,28.93
ORD009314,PROD0025,1,225.83,134.39
ORD009314,PROD0029,2,128.68,74.05
ORD009315,PROD0001,3,393.66,179.33
ORD009315,PROD0107,3,129.92,69.18
ORD009315,PROD0056,3,80.46,45.5
ORD009315,PROD0047,1,141.08,77.53
ORD009316,PROD0063,2,83.84,38.12
ORD009317,PROD0091,2,36.96,15.71
ORD009317,PROD0083,2,55.53,33.34
ORD009317,PROD0064,3,74.06,33.36
ORD009318,PROD0034,2,96.25,51.91
ORD009318,PROD0127,3,14.46,7.43
ORD009318,PROD0054,2,18.76,8.76
ORD009318,PROD0073,1,69.63,31.95
ORD009319,PROD0035,3,41.82,21.85
ORD009320,PROD0144,2,38.4,23.94
ORD009320,PROD0035,2,41.82,21.85
ORD009320,PROD0074,3,67.25,27.15
ORD009321,PROD0115,3,26.84,11.56
ORD009321,PROD0119,1,95.02,47.18
ORD009322,PROD0118,2,126.05,59.94
ORD009322,PROD0138,3,46.54,23.54
ORD009323,PROD0060,2,45.02,28.96
ORD009323,PROD0146,3,54.29,23.51
ORD009323,PROD0107,3,129.92,69.18
ORD009323,PROD0099,3,40.56,19.04
ORD009324,PROD0020,2,301.63,183.8
ORD009324,PROD0025,3,225.83,134.39
ORD009324,PROD0078,2,36.12,19.97
ORD009325,PROD0122,1,195.81,120.55
ORD009325,PROD0088,2,31.43,13.99
ORD009325,PROD0076,2,8.13,4.18
ORD009325,PROD0011,2,192.81,105.32
ORD009326,PROD0120,3,78.25,38.9
ORD009327,PROD0107,1,129.92,69.18
ORD009327,PROD0013,1,437.92,280.0
ORD009327,PROD0065,2,27.37,14.0
ORD009327,PROD0064,1,74.06,33.36
ORD009328,PROD0003,2,485.69,247.6
ORD009328,PROD0133,3,52.92,25.7
ORD009328,PROD0073,2,69.63,31.95
ORD009329,PROD0054,3,18.76,8.76
ORD009329,PROD0021,2,208.3,130.9
ORD009329,PROD0052,1,15.82,7.21
ORD009330,PROD0110,1,100.04,55.92
ORD009331,PROD0144,1,38.4,23.94
ORD009331,PROD0122,2,195.81,120.55
ORD009332,PROD0090,1,35.68,15.67
ORD009333,PROD0042,1,113.32,69.0
ORD009333,PROD0006,1,434.95,176.52
ORD009334,PROD0007,3,354.42,165.98
ORD009335,PROD0008,3,259.01,121.84
ORD009335,PROD0004,2,268.08,121.99
ORD009335,PROD0041,1,55.76,28.4
ORD009335,PROD0002,2,216.88,124.55
ORD009336,PROD0107,1,129.92,69.18
ORD009337,PROD0142,3,30.05,12.41
ORD009337,PROD0054,1,18.76,8.76
ORD009338,PROD0115,1,26.84,11.56
ORD009339,PROD0102,3,93.28,45.98
ORD009339,PROD0029,2,128.68,74.05
ORD009339,PROD0120,3,78.25,38.9
ORD009339,PROD0085,1,28.98,16.79
ORD009340,PROD0034,3,96.25,51.91
ORD009341,PROD0150,1,74.71,46.35
ORD009341,PROD0144,1,38.4,23.94
ORD009342,PROD0072,3,12.34,6.32
ORD009343,PROD0004,2,268.08,121.99
ORD009344,PROD0107,3,129.92,69.18
ORD009344,PROD0011,3,192.81,105.32
ORD009344,PROD0110,1,100.04,55.92
ORD009345,PROD0045,3,136.06,80.87
ORD009346,PROD0034,1,96.25,51.91
ORD009346,PROD0062,1,72.44,35.5
ORD009346,PROD0141,3,45.12,22.64
ORD009346,PROD0076,2,8.13,4.18
ORD009347,PROD0144,1,38.4,23.94
ORD009347,PROD0138,2,46.54,23.54
ORD009347,PROD0030,2,24.29,11.94
ORD009348,PROD0091,2,36.96,15.71
ORD009348,PROD0136,1,26.27,14.55
ORD009348,PROD0069,2,75.93,34.87
ORD009348,PROD0068,3,16.42,6.84
ORD009349,PROD0079,2,18.53,7.77
ORD009349,PROD0083,3,55.53,33.34
ORD009350,PROD0094,2,39.12,24.2
ORD009350,PROD0090,1,35.68,15.67
ORD009350,PROD0042,3,113.32,69.0
ORD009351,PROD0108,1,121.99,69.83
ORD009351,PROD0128,2,16.92,7.4
ORD009352,PROD0092,1,25.65,12.65
ORD009352,PROD0112,1,193.74,86.93
ORD009352,PROD0144,3,38.4,23.94
ORD009353,PROD0089,3,46.73,26.85
ORD009353,PROD0116,3,94.4,57.33
ORD009353,PROD0068,2,16.42,6.84
ORD009353,PROD0102,2,93.28,45.98
ORD009354,PROD0023,2,165.57,84.69
ORD009354,PROD0031,3,87.36,51.43
ORD009355,PROD0091,2,36.96,15.71
ORD009355,PROD0033,1,127.27,59.34
ORD009355,PROD0102,2,93.28,45.98
ORD009355,PROD0143,1,56.04,28.32
ORD009356,PROD0029,2,128.68,74.05
ORD009356,PROD0103,1,21.47,9.54
ORD009356,PROD0147,3,19.55,11.31
ORD009357,PROD0113,1,58.06,32.2
ORD009357,PROD0049,2,132.39,77.03
ORD009358,PROD0061,1,13.12,6.32
ORD009358,PROD0137,1,72.9,38.11
ORD009358,PROD0029,2,128.68,74.05
ORD009359,PROD0074,2,67.25,27.15
ORD009360,PROD0145,2,60.32,27.44
ORD009360,PROD0056,1,80.46,45.5
ORD009360,PROD0020,2,301.63,183.8
ORD009361,PROD0056,3,80.46,45.5
ORD009362,PROD0030,2,24.29,11.94
ORD009362,PROD0088,1,31.43,13.99
ORD009362,PROD0031,2,87.36,51.43
ORD009362,PROD0125,2,187.58,111.43
ORD009363,PROD0070,1,37.65,20.8
ORD009364,PROD0123,2,16.06,9.44
ORD009365,PROD0125,2,187.58,111.43
ORD009365,PROD0089,2,46.73,26.85
ORD009365,PROD0049,1,132.39,77.03
ORD009365,PROD0139,3,58.07,24.69
ORD009366,PROD0131,1,70.64,44.46
ORD009366,PROD0133,3,52.92,25.7
ORD009366,PROD0097,3,12.93,6.99
ORD009366,PROD0042,2,113.32,69.0
ORD009367,PROD0124,3,121.02,51.26
ORD009367,PROD0005,3,225.48,93.74
ORD009368,PROD0064,3,74.06,33.36
ORD009369,PROD0100,1,56.42,29.22
ORD009370,PROD0120,1,78.25,38.9
ORD009370,PROD0002,2,216.88,124.55
ORD009371,PROD0053,3,73.93,39.18
ORD009372,PROD0085,3,28.98,16.79
ORD009372,PROD0039,2,89.98,43.16
ORD009373,PROD0028,2,79.76,44.35
ORD009373,PROD0041,3,55.76,28.4
ORD009373,PROD0054,3,18.76,8.76
ORD009374,PROD0030,2,24.29,11.94
ORD009374,PROD0021,3,208.3,130.9
ORD009374,PROD0026,3,114.13,69.95
ORD009375,PROD0147,3,19.55,11.31
ORD009376,PROD0129,2,77.59,42.13
ORD009377,PROD0108,3,121.99,69.83
ORD009377,PROD0052,3,15.82,7.21
ORD009377,PROD0063,1,83.84,38.12
ORD009378,PROD0064,1,74.06,33.36
ORD009379,PROD0064,3,74.06,33.36
ORD009379,PROD0036,3,86.8,52.46
ORD009379,PROD0149,1,72.35,42.29
ORD009380,PROD0107,1,129.92,69.18
ORD009381,PROD0020,1,301.63,183.8
ORD009381,PROD0014,2,429.85,233.18
ORD009381,PROD0138,2,46.54,23.54
ORD009382,PROD0030,3,24.29,11.94
ORD009383,PROD0119,1,95.02,47.18
ORD009383,PROD0093,1,53.94,27.18
ORD009383,PROD0074,1,67.25,27.15
ORD009383,PROD0046,3,36.63,17.53
ORD009384,PROD0002,1,216.88,124.55
ORD009384,PROD0128,1,16.92,7.4
ORD009385,PROD0115,1,26.84,11.56
ORD009385,PROD0113,1,58.06,32.2
ORD009386,PROD0090,1,35.68,15.67
ORD009386,PROD0093,2,53.94,27.18
ORD009387,PROD0105,2,191.65,80.68
ORD009388,PROD0072,1,12.34,6.32
ORD009389,PROD0111,3,73.13,32.52
ORD009389,PROD0060,2,45.02,28.96
ORD009390,PROD0089,1,46.73,26.85
ORD009391,PROD0149,2,72.35,42.29
ORD009391,PROD0060,3,45.02,28.96
ORD009391,PROD0064,2,74.06,33.36
ORD009392,PROD0045,3,136.06,80.87
ORD009392,PROD0041,3,55.76,28.4
ORD009393,PROD0009,1,224.03,120.24
ORD009393,PROD0109,3,174.7,84.57
ORD009393,PROD0083,1,55.53,33.34
ORD009393,PROD0131,1,70.64,44.46
ORD009394,PROD0124,2,121.02,51.26
ORD009394,PROD0144,2,38.4,23.94
ORD009394,PROD0105,3,191.65,80.68
ORD009395,PROD0105,2,191.65,80.68
ORD009395,PROD0095,2,30.14,18.71
ORD009396,PROD0106,3,128.95,74.79
ORD009396,PROD0032,1,86.1,51.18
ORD009396,PROD0103,2,21.47,9.54
ORD009396,PROD0055,3,37.28,17.9
ORD009397,PROD0068,3,16.42,6.84
ORD009398,PROD0034,1,96.25,51.91
ORD009399,PROD0109,2,174.7,84.57
ORD009399,PROD0146,3,54.29,23.51
ORD009399,PROD0101,1,64.4,41.66
ORD009399,PROD0092,3,25.65,12.65
ORD009400,PROD0093,3,53.94,27.18
ORD009401,PROD0030,3,24.29,11.94
ORD009401,PROD0149,2,72.35,42.29
ORD009401,PROD0026,2,114.13,69.95
ORD009402,PROD0056,1,80.46,45.5
ORD009402,PROD0114,3,29.31,11.97
ORD009403,PROD0118,2,126.05,59.94
ORD009403,PROD0059,1,78.45,50.09
ORD009403,PROD0110,1,100.04,55.92
ORD009404,PROD0043,2,18.2,10.88
ORD009405,PROD0074,2,67.25,27.15
ORD009406,PROD0090,3,35.68,15.67
ORD009407,PROD0037,1,74.54,31.32
ORD009408,PROD0088,3,31.43,13.99
ORD009408,PROD0043,1,18.2,10.88
ORD009409,PROD0036,3,86.8,52.46
ORD009409,PROD0026,2,114.13,69.95
ORD009409,PROD0022,2,338.23,203.21
ORD009410,PROD0041,1,55.76,28.4
ORD009411,PROD0070,2,37.65,20.8
ORD009411,PROD0144,3,38.4,23.94
ORD009411,PROD0134,2,74.42,32.05
ORD009412,PROD0050,2,133.52,57.21
ORD009413,PROD0059,2,78.45,50.09
ORD009413,PROD0136,2,26.27,14.55
ORD009414,PROD0019,2,336.03,200.98
ORD009415,PROD0071,2,57.55,28.93
ORD009415,PROD0024,1,458.42,189.2
ORD009416,PROD0061,3,13.12,6.32
ORD009416,PROD0046,1,36.63,17.53
ORD009417,PROD0064,2,74.06,33.36
ORD009417,PROD0132,2,74.97,46.96
ORD009418,PROD0066,1,85.71,46.83
ORD009418,PROD0065,3,27.37,14.0
ORD009418,PROD0053,2,73.93,39.18
