order_id,customer_id,order_date,region,acquisition_channel,order_revenue
ORD012814,CUST03378,2025-04-15,South,Organic Search,263.91
ORD012815,CUST03722,2024-12-07,Northeast,Direct,375.94
ORD012816,CUST03722,2024-12-09,Northeast,Direct,1340.53
ORD012817,CUST03722,2024-12-28,Northeast,Direct,183.22
ORD012818,CUST03722,2025-01-25,Northeast,Direct,37.52
ORD012819,CUST00242,2024-11-14,Northeast,Organic Search,531.17
ORD012820,CUST00242,2024-11-15,Northeast,Organic Search,218.10999999999999
ORD012821,CUST00242,2024-12-15,Northeast,Organic Search,760.02
ORD012822,CUST00242,2024-12-27,Northeast,Organic Search,174.47
ORD012823,CUST00242,2025-01-11,Northeast,Organic Search,262.07
ORD012824,CUST00242,2025-02-07,Northeast,Organic Search,827.39
ORD012825,CUST00242,2025-02-14,Northeast,Organic Search,292.56
ORD012826,CUST00242,2025-02-18,Northeast,Organic Search,42.43
ORD012828,CUST00242,2025-03-16,Northeast,Organic Search,1504.27
ORD012831,CUST02753,2024-12-10,Midwest,Referral,1106.9
ORD012832,CUST02753,2024-12-16,Midwest,Referral,234.75
ORD012833,CUST02753,2024-12-21,Midwest,Referral,581.64
ORD012834,CUST02753,2025-01-10,Midwest,Referral,470.1
ORD012835,CUST02753,2025-01-31,Midwest,Referral,755.53
ORD012836,CUST02753,2025-02-20,Midwest,Referral,409.4
ORD012837,CUST02753,2025-02-26,Midwest,Referral,639.9699999999999
ORD012838,CUST02190,2024-12-23,South,Direct,52.92
ORD012839,CUST02190,2025-01-05,South,Direct,419.01
ORD012840,CUST02190,2025-01-21,South,Direct,296.78999999999996
ORD012841,CUST02190,2025-01-21,South,Direct,1652.1999999999998
ORD012843,CUST02190,2025-02-09,South,Direct,60.28
ORD012844,CUST02190,2025-02-14,South,Direct,120.64
ORD012845,CUST01415,2024-12-05,Midwest,Email,660.02
ORD012846,CUST01415,2025-01-08,Midwest,Email,196.37
ORD012847,CUST01415,2025-02-17,Midwest,Email,1283.08
ORD012848,CUST01415,2025-03-02,Midwest,Email,416.82
ORD012849,CUST01415,2025-03-16,Midwest,Email,438.95
ORD012850,CUST01628,2024-11-17,South,Direct,1780.96
ORD012852,CUST01628,2024-11-23,South,Direct,1621.98
ORD012853,CUST01628,2024-11-29,South,Direct,1338.58
ORD012854,CUST01628,2024-12-15,South,Direct,192.81
ORD012855,CUST01628,2024-12-31,South,Direct,265.26
ORD012856,CUST01628,2025-01-01,South,Direct,241.94
ORD012857,CUST02464,2024-11-18,West,Direct,1289.5500000000002
ORD012858,CUST02464,2024-11-23,West,Direct,181.87
ORD012861,CUST02464,2024-12-11,West,Direct,116.12
ORD012862,CUST02464,2024-12-11,West,Direct,209.27999999999997
ORD012863,CUST02464,2024-12-24,West,Direct,1910.42
ORD012865,CUST02548,2024-11-21,Northeast,Paid Social,492.1
ORD012866,CUST02548,2024-12-26,Northeast,Paid Social,1440.42
ORD012867,CUST02548,2025-01-26,Northeast,Paid Social,976.52
ORD012869,CUST02548,2025-02-26,Northeast,Paid Social,394.7
ORD012870,CUST02548,2025-03-08,Northeast,Paid Social,218.39000000000001
ORD012871,CUST02548,2025-06-08,Northeast,Paid Social,149.9
ORD012872,CUST02548,2025-06-10,Northeast,Paid Social,402.01
ORD012873,CUST02548,2025-06-12,Northeast,Paid Social,208.06
ORD012874,CUST02548,2025-06-20,Northeast,Paid Social,62.0
ORD012875,CUST03673,2024-11-25,Midwest,Direct,109.0
ORD012876,CUST03673,2024-12-04,Midwest,Direct,869.4300000000001
ORD012877,CUST03673,2025-01-27,Midwest,Direct,237.5
ORD012878,CUST03673,2025-02-03,Midwest,Direct,260.22
ORD012879,CUST03673,2025-02-04,Midwest,Direct,276.76
ORD012880,CUST00985,2024-12-02,Northeast,Organic Search,349.86
ORD012881,CUST00985,2025-01-20,Northeast,Organic Search,332.38
ORD012882,CUST00985,2025-02-14,Northeast,Organic Search,695.73
ORD012883,CUST01118,2024-12-21,South,Email,534.4
ORD012884,CUST01118,2025-01-01,South,Email,35.32
ORD012885,CUST01118,2025-01-03,South,Email,617.62
ORD012886,CUST01118,2025-02-03,South,Email,972.66
ORD012887,CUST01118,2025-03-23,South,Email,147.84
ORD012888,CUST01118,2025-05-12,South,Email,259.38
ORD012889,CUST02345,2024-11-26,South,Direct,741.46
ORD012890,CUST02345,2025-01-12,South,Direct,1233.9
ORD012891,CUST02345,2025-01-20,South,Direct,529.3000000000001
ORD012892,CUST02345,2025-02-07,South,Direct,339.65999999999997
ORD012893,CUST02345,2025-03-01,South,Direct,804.05
ORD012894,CUST02345,2025-03-24,South,Direct,1249.4699999999998
ORD012895,CUST01156,2024-12-17,Midwest,Referral,90.04
ORD012896,CUST01156,2025-01-03,Midwest,Referral,836.57
ORD012897,CUST00260,2025-01-22,Midwest,Organic Search,386.41999999999996
ORD012898,CUST00260,2025-01-24,Midwest,Organic Search,143.51999999999998
ORD012899,CUST01423,2024-12-26,South,Organic Search,1537.3700000000001
ORD012900,CUST01423,2025-02-25,South,Organic Search,367.25
ORD012903,CUST00786,2024-12-20,South,Paid Social,122.43
ORD012904,CUST00786,2024-12-21,South,Paid Social,653.16
ORD012905,CUST00786,2024-12-22,South,Paid Social,1329.52
ORD012906,CUST00786,2024-12-22,South,Paid Social,511.90999999999997
ORD012908,CUST00786,2025-01-31,South,Paid Social,1376.52
ORD012910,CUST00981,2024-12-07,South,Direct,556.03
ORD012912,CUST00981,2025-01-15,South,Direct,1160.9
ORD012913,CUST00981,2025-02-15,South,Direct,1006.47
ORD012914,CUST00981,2025-02-22,South,Direct,894.27
ORD012915,CUST02065,2024-11-19,Northeast,Direct,529.74
ORD012916,CUST02065,2024-12-08,Northeast,Direct,960.65
ORD012917,CUST02065,2024-12-13,Northeast,Direct,199.92000000000002
ORD012919,CUST02947,2025-01-22,South,Organic Search,290.11
ORD012920,CUST02947,2025-02-16,South,Organic Search,429.85
ORD012921,CUST02947,2025-02-18,South,Organic Search,223.62
ORD012922,CUST02947,2025-05-06,South,Organic Search,163.7
ORD012923,CUST02947,2025-06-27,South,Organic Search,764.3100000000001
ORD012925,CUST02235,2024-12-03,Northeast,Direct,72.35
ORD012926,CUST02235,2024-12-11,Northeast,Direct,878.03
ORD012927,CUST02235,2024-12-12,Northeast,Direct,255.48000000000002
ORD012928,CUST02560,2024-12-11,South,Direct,943.24
ORD012930,CUST02560,2025-01-26,South,Direct,278.9
ORD012931,CUST00966,2024-11-22,South,Email,339.79
ORD012932,CUST00966,2024-12-01,South,Email,268.08
ORD012933,CUST00966,2024-12-08,South,Email,90.7
ORD012934,CUST00966,2024-12-15,South,Email,80.94
ORD012935,CUST00966,2024-12-15,South,Email,288.75
ORD012936,CUST00966,2024-12-23,South,Email,1321.88
ORD012937,CUST00966,2025-01-07,South,Email,326.52
ORD012941,CUST00966,2025-01-12,South,Email,163.42000000000002
ORD012942,CUST00966,2025-02-05,South,Email,605.6400000000001
ORD012943,CUST00966,2025-02-13,South,Email,216.88
ORD012944,CUST00966,2025-02-23,South,Email,298.56
ORD012945,CUST01833,2024-12-31,Midwest,Organic Search,264.05
ORD012946,CUST01833,2025-02-03,Midwest,Organic Search,891.08
ORD012947,CUST01833,2025-03-13,Midwest,Organic Search,278.42
ORD012948,CUST01833,2025-03-22,Midwest,Organic Search,370.12
ORD012950,CUST00270,2024-12-30,West,Organic Search,107.44
ORD012951,CUST00270,2025-02-07,West,Organic Search,982.94
ORD012952,CUST00270,2025-02-19,West,Organic Search,385.84999999999997
ORD012953,CUST00270,2025-02-28,West,Organic Search,134.47
ORD012954,CUST00270,2025-03-05,West,Organic Search,334.81
ORD012955,CUST03969,2024-11-30,South,Organic Search,346.74
ORD012956,CUST03969,2024-12-17,South,Organic Search,486.84000000000003
ORD012958,CUST01396,2024-12-23,West,Direct,305.62
ORD012959,CUST01396,2025-02-05,West,Direct,929.78
ORD012960,CUST00548,2024-12-15,Northeast,Paid Social,354.42
ORD012961,CUST00548,2024-12-21,Northeast,Paid Social,781.89
ORD012962,CUST00548,2025-01-26,Northeast,Paid Social,135.35999999999999
ORD012963,CUST00548,2025-02-03,Northeast,Paid Social,556.01
ORD012966,CUST01546,2025-04-19,Midwest,Organic Search,126.05
ORD012967,CUST01546,2025-05-23,Midwest,Organic Search,726.3499999999999
ORD012968,CUST01318,2024-12-20,Northeast,Direct,74.97
ORD012969,CUST01318,2025-01-07,Northeast,Direct,28.98
ORD012971,CUST03955,2025-01-07,Midwest,Email,394.24
ORD012972,CUST03955,2025-02-05,Midwest,Email,425.92
ORD012973,CUST03955,2025-04-16,Midwest,Email,692.6500000000001
ORD012974,CUST00915,2024-11-26,Midwest,Referral,1634.88
ORD012975,CUST00915,2024-11-28,Midwest,Referral,779.25
ORD012976,CUST00915,2024-12-01,Midwest,Referral,386.39
ORD012977,CUST00915,2025-01-01,Midwest,Referral,419.74
ORD012978,CUST00915,2025-01-13,Midwest,Referral,88.56
ORD012979,CUST00915,2025-01-19,Midwest,Referral,285.23
ORD012980,CUST00915,2025-01-21,Midwest,Referral,463.09
ORD012981,CUST02966,2024-11-19,Northeast,Organic Search,260.4
ORD012982,CUST02966,2024-11-22,Northeast,Organic Search,468.02
ORD012983,CUST02966,2024-11-28,Northeast,Organic Search,361.15999999999997
ORD012984,CUST02966,2024-11-30,Northeast,Organic Search,1199.77
ORD012985,CUST02966,2024-11-30,Northeast,Organic Search,216.82999999999998
ORD012986,CUST02966,2024-12-05,Northeast,Organic Search,1519.9500000000003
ORD012987,CUST02966,2024-12-07,Northeast,Organic Search,1283.64
ORD012988,CUST02966,2024-12-12,Northeast,Organic Search,772.21
ORD012989,CUST02966,2024-12-13,Northeast,Organic Search,37.65
ORD012990,CUST00520,2024-12-20,Northeast,Organic Search,391.62
ORD012991,CUST00520,2025-01-27,Northeast,Organic Search,892.31
ORD012992,CUST00520,2025-02-05,Northeast,Organic Search,631.51
ORD012993,CUST00520,2025-03-04,Northeast,Organic Search,140.19
ORD012995,CUST01608,2024-12-03,Northeast,Organic Search,608.76
ORD012996,CUST01608,2024-12-12,Northeast,Organic Search,450.96
ORD012997,CUST01608,2024-12-13,Northeast,Organic Search,228.16000000000003
ORD012998,CUST01350,2024-11-21,Midwest,Organic Search,32.12
ORD012999,CUST01350,2024-12-14,Midwest,Organic Search,166.59
ORD013001,CUST01350,2025-01-05,Midwest,Organic Search,1102.53
ORD013002,CUST01350,2025-01-22,Midwest,Organic Search,265.58
ORD013003,CUST01350,2025-01-27,Midwest,Organic Search,303.2
ORD013004,CUST02676,2025-04-08,Northeast,Referral,240.01000000000002
ORD013005,CUST02676,2025-04-15,Northeast,Referral,849.97
ORD013006,CUST02676,2025-04-26,Northeast,Referral,458.42
ORD013007,CUST01644,2024-11-20,Northeast,Referral,263.62
ORD013008,CUST01644,2024-11-24,Northeast,Referral,304.69
ORD013010,CUST01644,2025-02-01,Northeast,Referral,54.29
ORD013012,CUST03825,2024-11-24,Midwest,Paid Social,695.9899999999999
ORD013013,CUST03825,2024-11-27,Midwest,Paid Social,68.46
ORD013015,CUST03825,2024-12-17,Midwest,Paid Social,160.92
ORD013017,CUST00688,2024-11-25,South,Direct,109.72
ORD013018,CUST00688,2024-12-04,South,Direct,355.17
ORD013019,CUST00688,2024-12-04,South,Direct,1198.07
ORD013020,CUST00688,2024-12-28,South,Direct,209.53
ORD013022,CUST00688,2025-01-03,South,Direct,1826.99
ORD013023,CUST00455,2024-12-03,South,Email,963.18
ORD013024,CUST00455,2024-12-17,South,Email,340.38
ORD013025,CUST00455,2024-12-19,South,Email,186.5
ORD013026,CUST00455,2024-12-19,South,Email,583.85
ORD013027,CUST00455,2024-12-20,South,Email,779.7900000000001
ORD013028,CUST00455,2025-01-05,South,Email,383.56
ORD013029,CUST01654,2024-11-24,Northeast,Organic Search,184.59
ORD013030,CUST01654,2024-11-26,Northeast,Organic Search,200.08
ORD013031,CUST01654,2024-12-06,Northeast,Organic Search,1037.3999999999999
ORD013034,CUST01654,2024-12-22,Northeast,Organic Search,242.04
ORD013035,CUST01654,2024-12-24,Northeast,Organic Search,672.3000000000001
ORD013036,CUST01654,2025-01-11,Northeast,Organic Search,1325.24
ORD013037,CUST00468,2025-01-16,South,Referral,79.76
ORD013038,CUST00468,2025-01-20,South,Referral,683.8499999999999
ORD013039,CUST00468,2025-01-28,South,Referral,73.93
ORD013040,CUST00468,2025-02-17,South,Referral,626.74
ORD013041,CUST00468,2025-03-06,South,Referral,785.98
ORD013042,CUST03019,2024-12-04,South,Referral,341.18
ORD013043,CUST03019,2024-12-05,South,Referral,1753.1299999999999
ORD013044,CUST03019,2024-12-19,South,Referral,288.77
ORD013045,CUST03019,2024-12-24,South,Referral,127.47
ORD013046,CUST03019,2024-12-26,South,Referral,1540.77
ORD013047,CUST00531,2024-11-29,South,Organic Search,1304.85
ORD013048,CUST00531,2024-12-20,South,Organic Search,267.04
ORD013049,CUST00531,2025-01-02,South,Organic Search,135.06
ORD013050,CUST00531,2025-01-04,South,Organic Search,58.74
ORD013052,CUST00531,2025-01-16,South,Organic Search,642.3100000000001
ORD013053,CUST00531,2025-01-17,South,Organic Search,1135.4
ORD013054,CUST02973,2024-11-27,Midwest,Direct,188.46
ORD013055,CUST02973,2024-12-01,Midwest,Direct,149.94
ORD013057,CUST02973,2024-12-13,Midwest,Direct,216.88
ORD013058,CUST02973,2024-12-23,Midwest,Direct,650.8
ORD013059,CUST02973,2024-12-26,Midwest,Direct,862.6
ORD013061,CUST01505,2024-11-24,South,Paid Social,1625.71
ORD013062,CUST01505,2024-11-30,South,Paid Social,206.0
ORD013063,CUST01505,2024-12-08,South,Paid Social,475.5300000000001
ORD013065,CUST01505,2025-02-08,South,Paid Social,275.55
ORD013066,CUST01505,2025-03-13,South,Paid Social,1854.7900000000002
ORD013067,CUST00665,2024-12-24,South,Organic Search,1024.7
ORD013068,CUST00665,2025-01-10,South,Organic Search,714.25
ORD013070,CUST00665,2025-03-13,South,Organic Search,419.34000000000003
ORD013072,CUST03415,2024-11-27,South,Direct,1466.6000000000001
ORD013073,CUST03415,2024-12-03,South,Direct,1181.2
ORD013074,CUST03415,2024-12-19,South,Direct,300.3
ORD013075,CUST03415,2024-12-31,South,Direct,1588.3400000000001
ORD013076,CUST03415,2025-01-13,South,Direct,1433.08
ORD013077,CUST03415,2025-01-17,South,Direct,1105.26
ORD013078,CUST03415,2025-01-20,South,Direct,338.23
ORD013079,CUST03415,2025-01-23,South,Direct,816.2
ORD013080,CUST03415,2025-01-28,South,Direct,222.18
ORD013081,CUST03415,2025-02-04,South,Direct,655.06
ORD013082,CUST03415,2025-02-08,South,Direct,1309.48
ORD013083,CUST03415,2025-02-13,South,Direct,93.46
ORD013084,CUST01188,2024-11-30,West,Paid Social,156.9
ORD013085,CUST01188,2024-12-06,West,Paid Social,803.38
ORD013086,CUST01188,2024-12-10,West,Paid Social,120.47
ORD013087,CUST01188,2024-12-15,West,Paid Social,618.53
ORD013088,CUST01188,2024-12-16,West,Paid Social,93.97
ORD013089,CUST01188,2025-01-09,West,Paid Social,67.34
ORD013090,CUST02614,2024-11-26,Midwest,Organic Search,60.28
ORD013091,CUST02614,2024-12-11,Midwest,Organic Search,76.8
ORD013092,CUST02614,2024-12-16,Midwest,Organic Search,248.06
ORD013093,CUST02614,2024-12-19,Midwest,Organic Search,463.68
ORD013094,CUST02614,2024-12-29,Midwest,Organic Search,737.5600000000001
ORD013096,CUST02024,2025-03-05,West,Paid Social,39.1
ORD013097,CUST02024,2025-04-08,West,Paid Social,668.0
ORD013098,CUST02024,2025-05-04,West,Paid Social,182.01
ORD013099,CUST03007,2025-02-05,South,Organic Search,512.64
ORD013100,CUST03007,2025-02-11,South,Organic Search,293.52
ORD013101,CUST03007,2025-03-05,South,Organic Search,1012.35
ORD013102,CUST03007,2025-03-18,South,Organic Search,347.48
ORD013103,CUST03007,2025-04-04,South,Organic Search,539.3
ORD013104,CUST03007,2025-04-16,South,Organic Search,1288.68
ORD013105,CUST00394,2024-11-25,Northeast,Organic Search,578.4300000000001
ORD013106,CUST00394,2024-12-09,Northeast,Organic Search,128.95
ORD013108,CUST00394,2025-01-05,Northeast,Organic Search,744.76
ORD013109,CUST00394,2025-01-14,Northeast,Organic Search,932.72
ORD013111,CUST03423,2024-12-16,South,Email,1024.87
ORD013112,CUST03423,2025-01-30,South,Email,433.65
ORD013113,CUST03423,2025-02-14,South,Email,62.86
ORD013114,CUST00720,2024-12-05,South,Paid Social,2291.3100000000004
ORD013115,CUST00720,2024-12-08,South,Paid Social,1348.23
ORD013116,CUST00720,2024-12-09,South,Paid Social,172.12
ORD013117,CUST00720,2024-12-23,South,Paid Social,653.83
ORD013118,CUST00720,2025-01-09,South,Paid Social,771.57
ORD013119,CUST00720,2025-01-30,South,Paid Social,732.26
ORD013120,CUST00720,2025-02-26,South,Paid Social,617.1800000000001
ORD013122,CUST00720,2025-05-19,South,Paid Social,486.46000000000004
ORD013123,CUST00720,2025-05-28,South,Paid Social,69.32
ORD013124,CUST00720,2025-06-13,South,Paid Social,25.92
ORD013125,CUST03838,2024-12-08,South,Paid Social,127.27
ORD013126,CUST03838,2024-12-29,South,Paid Social,624.9000000000001
ORD013127,CUST03838,2025-01-03,South,Paid Social,238.21
ORD013128,CUST03838,2025-01-03,South,Paid Social,419.19
ORD013129,CUST03648,2024-12-31,Northeast,Paid Social,1201.14
ORD013130,CUST03648,2025-03-17,Northeast,Paid Social,1269.32
ORD013131,CUST03648,2025-04-10,Northeast,Paid Social,228.86
ORD013132,CUST03648,2025-05-08,Northeast,Paid Social,635.6199999999999
ORD013133,CUST01580,2024-11-25,Northeast,Paid Social,239.01
ORD013134,CUST01580,2024-11-27,Northeast,Paid Social,145.8
ORD013135,CUST01580,2024-12-06,Northeast,Paid Social,552.29
ORD013136,CUST01580,2024-12-20,Northeast,Paid Social,229.46
ORD013137,CUST01580,2024-12-22,Northeast,Paid Social,366.09000000000003
ORD013138,CUST01580,2025-01-08,Northeast,Paid Social,730.95
ORD013139,CUST01580,2025-01-16,Northeast,Paid Social,628.26
ORD013140,CUST01580,2025-02-04,Northeast,Paid Social,156.52
ORD013141,CUST01764,2024-12-01,Northeast,Organic Search,460.98
ORD013142,CUST01764,2024-12-08,Northeast,Organic Search,440.03
ORD013143,CUST01764,2024-12-08,Northeast,Organic Search,1194.18
ORD013144,CUST01764,2024-12-09,Northeast,Organic Search,121.68
ORD013145,CUST01764,2024-12-12,Northeast,Organic Search,1665.71
ORD013147,CUST01764,2024-12-25,Northeast,Organic Search,508.57
ORD013148,CUST01764,2024-12-30,Northeast,Organic Search,257.75
ORD013149,CUST01764,2024-12-30,Northeast,Organic Search,1362.5
ORD013150,CUST01764,2025-01-01,Northeast,Organic Search,213.63
ORD013151,CUST01764,2025-01-01,Northeast,Organic Search,329.90000000000003
ORD013152,CUST01764,2025-01-06,Northeast,Organic Search,203.25
ORD013153,CUST01048,2024-12-26,South,Paid Social,138.72
ORD013154,CUST01048,2024-12-31,South,Paid Social,170.67
ORD013155,CUST01048,2025-01-15,South,Paid Social,375.91
ORD013156,CUST01048,2025-01-18,South,Paid Social,219.39
ORD013157,CUST01048,2025-02-03,South,Paid Social,161.67000000000002
ORD013158,CUST01048,2025-03-13,South,Paid Social,441.53
ORD013159,CUST01048,2025-06-01,South,Paid Social,901.36
ORD013160,CUST01048,2025-06-12,South,Paid Social,787.9900000000001
ORD013161,CUST02414,2024-11-28,Northeast,Organic Search,123.06
ORD013162,CUST02414,2024-12-06,Northeast,Organic Search,1303.98
ORD013163,CUST02414,2024-12-07,Northeast,Organic Search,259.81
ORD013164,CUST02414,2024-12-22,Northeast,Organic Search,36.96
ORD013165,CUST02414,2024-12-28,Northeast,Organic Search,30.05
ORD013166,CUST02414,2024-12-29,Northeast,Organic Search,398.74
ORD013168,CUST02414,2025-01-26,Northeast,Organic Search,1061.55
ORD013169,CUST03347,2024-12-08,South,Paid Social,1164.61
ORD013171,CUST03347,2024-12-22,South,Paid Social,1407.7
ORD013172,CUST03347,2025-01-02,South,Paid Social,68.64
ORD013173,CUST03347,2025-01-05,South,Paid Social,654.53
ORD013174,CUST03347,2025-01-23,South,Paid Social,294.44
ORD013176,CUST03347,2025-02-19,South,Paid Social,128.95
ORD013177,CUST03347,2025-02-23,South,Paid Social,1456.02
ORD013178,CUST03303,2024-12-10,South,Organic Search,472.52
ORD013179,CUST03303,2025-01-09,South,Organic Search,805.03
ORD013180,CUST03303,2025-01-26,South,Organic Search,45.12
ORD013181,CUST03303,2025-01-26,South,Organic Search,203.02999999999997
ORD013182,CUST03303,2025-01-28,South,Organic Search,80.52
ORD013184,CUST00967,2024-12-11,Midwest,Paid Social,163.65
ORD013185,CUST00967,2024-12-13,Midwest,Paid Social,1972.92
ORD013186,CUST00967,2024-12-20,Midwest,Paid Social,49.260000000000005
ORD013187,CUST00967,2025-01-10,Midwest,Paid Social,881.62
ORD013188,CUST00967,2025-01-23,Midwest,Paid Social,981.75
ORD013189,CUST03876,2024-11-25,Midwest,Paid Social,438.06
ORD013190,CUST03876,2024-11-29,Midwest,Paid Social,630.14
ORD013192,CUST03876,2025-02-26,Midwest,Paid Social,516.9399999999999
ORD013194,CUST00625,2024-12-05,South,Organic Search,469.96999999999997
ORD013195,CUST00625,2024-12-22,South,Organic Search,359.62
ORD013196,CUST00625,2024-12-25,South,Organic Search,510.42999999999995
ORD013197,CUST00625,2025-01-04,South,Organic Search,1347.5
ORD013198,CUST00625,2025-01-13,South,Organic Search,757.8199999999999
ORD013199,CUST00137,2024-11-26,Midwest,Direct,904.89
ORD013201,CUST00137,2025-03-08,Midwest,Direct,335.14
ORD013202,CUST00494,2024-11-25,West,Organic Search,217.64000000000001
ORD013203,CUST00494,2024-11-25,West,Organic Search,332.44
ORD013204,CUST00494,2024-11-26,West,Organic Search,507.69
ORD013205,CUST00494,2024-12-02,West,Organic Search,1243.14
ORD013206,CUST00494,2025-01-18,West,Organic Search,587.4300000000001
ORD013208,CUST00494,2025-02-14,West,Organic Search,479.29
ORD013209,CUST00494,2025-03-02,West,Organic Search,72.44
ORD013210,CUST01568,2025-03-01,Midwest,Email,40.81
ORD013211,CUST01525,2024-11-28,South,Organic Search,172.56
ORD013212,CUST01525,2024-12-10,South,Organic Search,744.6
ORD013214,CUST01525,2024-12-28,South,Organic Search,838.1099999999999
ORD013215,CUST01525,2025-01-01,South,Organic Search,389.76
ORD013216,CUST01525,2025-01-03,South,Organic Search,312.09
ORD013217,CUST01525,2025-02-01,South,Organic Search,69.8
ORD013218,CUST01873,2024-12-02,Northeast,Organic Search,682.84
ORD013219,CUST01873,2024-12-11,Northeast,Organic Search,64.4
ORD013222,CUST01873,2024-12-21,Northeast,Organic Search,226.94
ORD013223,CUST01873,2024-12-24,Northeast,Organic Search,1067.0800000000002
ORD013224,CUST01873,2025-01-10,Northeast,Organic Search,1323.6399999999999
ORD013225,CUST00490,2024-12-07,South,Direct,250.04000000000002
ORD013226,CUST00490,2025-01-01,South,Direct,422.86
ORD013228,CUST00490,2025-03-21,South,Direct,978.1800000000001
ORD013229,CUST00490,2025-04-28,South,Direct,327.28
ORD013230,CUST00490,2025-05-03,South,Direct,584.52
ORD013231,CUST00490,2025-05-11,South,Direct,42.120000000000005
ORD013232,CUST02213,2024-12-07,Midwest,Email,14.44
ORD013233,CUST02213,2024-12-09,Midwest,Email,614.61
ORD013234,CUST03449,2024-11-29,South,Organic Search,1393.56
ORD013235,CUST03449,2024-12-12,South,Organic Search,603.26
ORD013236,CUST03449,2024-12-13,South,Organic Search,385.62
ORD013237,CUST03449,2024-12-15,South,Organic Search,383.03
ORD013238,CUST03449,2024-12-21,South,Organic Search,898.78
ORD013239,CUST03449,2024-12-21,South,Organic Search,110.88
ORD013240,CUST03449,2024-12-24,South,Organic Search,1787.59
ORD013241,CUST03449,2024-12-25,South,Organic Search,1308.7
ORD013242,CUST03449,2024-12-28,South,Organic Search,1001.24
ORD013244,CUST03449,2025-01-04,South,Organic Search,90.42
ORD013245,CUST03449,2025-01-05,South,Organic Search,859.7
ORD013246,CUST03449,2025-01-09,South,Organic Search,903.61
ORD013247,CUST02183,2024-11-27,South,Paid Social,45.02
ORD013248,CUST02183,2024-12-01,South,Paid Social,13.12
ORD013249,CUST02183,2024-12-26,South,Paid Social,1334.52
ORD013250,CUST02183,2025-01-20,South,Paid Social,447.66
ORD013251,CUST02183,2025-03-16,South,Paid Social,1559.67
ORD013252,CUST02183,2025-03-19,South,Paid Social,1736.51
ORD013253,CUST02183,2025-03-24,South,Paid Social,136.06
ORD013254,CUST00850,2024-12-15,Midwest,Direct,657.14
ORD013255,CUST00850,2024-12-22,Midwest,Direct,100.04
ORD013257,CUST00850,2025-01-13,Midwest,Direct,2102.18
ORD013258,CUST03436,2024-12-16,Northeast,Paid Social,33.84
ORD013259,CUST03436,2025-01-22,Northeast,Paid Social,392.76
ORD013260,CUST00193,2025-01-29,South,Organic Search,445.59999999999997
ORD013261,CUST00193,2025-02-11,South,Organic Search,145.87
ORD013262,CUST00193,2025-05-04,South,Organic Search,1364.3700000000001
ORD013263,CUST03170,2024-12-10,Midwest,Organic Search,272.87
ORD013265,CUST03170,2024-12-12,Midwest,Organic Search,948.3
ORD013266,CUST03170,2024-12-14,Midwest,Organic Search,45.34
ORD013267,CUST03170,2025-02-06,Midwest,Organic Search,1094.7
ORD013268,CUST03170,2025-02-16,Midwest,Organic Search,1074.71
ORD013269,CUST01181,2024-11-28,West,Organic Search,322.59
ORD013270,CUST01181,2024-12-10,West,Organic Search,672.09
ORD013272,CUST01181,2024-12-21,West,Organic Search,58.650000000000006
ORD013273,CUST01181,2025-01-23,West,Organic Search,513.6800000000001
ORD013274,CUST01181,2025-01-25,West,Organic Search,71.36
ORD013275,CUST02692,2024-11-28,Northeast,Paid Social,86.8
ORD013276,CUST02692,2024-12-18,Northeast,Paid Social,272.77
ORD013278,CUST02692,2025-01-27,Northeast,Paid Social,302.6
ORD013279,CUST02692,2025-01-30,Northeast,Paid Social,29.52
ORD013280,CUST03810,2025-01-28,South,Referral,2130.3199999999997
ORD013282,CUST03810,2025-03-04,South,Referral,297.84
ORD013284,CUST03810,2025-04-08,South,Referral,129.36
ORD013285,CUST03810,2025-04-14,South,Referral,831.0500000000001
ORD013286,CUST03810,2025-05-14,South,Referral,223.62
ORD013287,CUST03810,2025-05-21,South,Referral,324.61
ORD013289,CUST01758,2024-12-01,Midwest,Organic Search,501.2
ORD013290,CUST01758,2024-12-09,Midwest,Organic Search,377.02000000000004
ORD013291,CUST01758,2024-12-11,Midwest,Organic Search,1378.49
ORD013292,CUST01758,2024-12-12,Midwest,Organic Search,1077.2
ORD013293,CUST01758,2025-01-03,Midwest,Organic Search,888.99
ORD013294,CUST01758,2025-01-04,Midwest,Organic Search,667.6100000000001
ORD013295,CUST01758,2025-01-05,Midwest,Organic Search,652.99
ORD013296,CUST01758,2025-01-08,Midwest,Organic Search,444.28000000000003
ORD013299,CUST01758,2025-01-23,Midwest,Organic Search,1257.6799999999998
ORD013300,CUST01758,2025-01-23,Midwest,Organic Search,1336.92
ORD013301,CUST03225,2025-01-16,Midwest,Organic Search,138.48000000000002
ORD013302,CUST03225,2025-02-09,Midwest,Organic Search,132.0
ORD013303,CUST03225,2025-02-16,Midwest,Organic Search,531.71
ORD013304,CUST03225,2025-02-22,Midwest,Organic Search,416.82
ORD013305,CUST03225,2025-03-04,Midwest,Organic Search,1176.41
ORD013306,CUST03225,2025-04-04,Midwest,Organic Search,74.97
ORD013307,CUST03225,2025-04-16,Midwest,Organic Search,182.91000000000003
ORD013308,CUST03225,2025-05-02,Midwest,Organic Search,473.26000000000005
ORD013309,CUST03225,2025-05-08,Midwest,Organic Search,352.34
